motif,node_1,node_2,node_3,motif_block,composition,weighted_score,abs_weighted_score,edge_1,edge_2
convergent,EC LIII Pyramidal,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.8820902697824214e-06,1.8820902697824214e-06,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,2.895736721590126e-05,2.895736721590126e-05,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,3.7414324454977807e-06,3.7414324454977807e-06,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.123787418547667e-06,4.123787418547667e-06,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-1.6388891000584804e-06,1.6388891000584804e-06,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-7.779199274608515e-07,7.779199274608515e-07,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,3.5386763763981427e-06,3.5386763763981427e-06,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.1585695017303133e-05,1.1585695017303133e-05,EC LIII Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,EC LIII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,8.81511976956264e-07,8.81511976956264e-07,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,EC LIII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,2.6448780978385896e-05,2.6448780978385896e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.553105896915567e-05,4.553105896915567e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.9232481724186126e-06,4.9232481724186126e-06,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.062160597195376e-05,4.062160597195376e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,5.07162247188906e-06,5.07162247188906e-06,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,7.803070695216239e-05,7.803070695216239e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.008194621283229e-05,1.008194621283229e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.11122687774256e-05,1.11122687774256e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-4.416274246905019e-06,4.416274246905019e-06,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-2.096241741846346e-06,2.096241741846346e-06,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,9.535584408158333e-06,9.535584408158333e-06,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Pyramidal Stellate,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,3.121968810188919e-05,3.121968810188919e-05,EC LIII Pyramidal Stellate -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,7.152739922441808e-06,7.152739922441808e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.2313301829141876e-05,1.2313301829141876e-05,EC LIII Stellate -> MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.33143050259008e-06,1.33143050259008e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.0985602058058485e-05,1.0985602058058485e-05,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.371556464393533e-06,1.371556464393533e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,2.1102422574756825e-05,2.1102422574756825e-05,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,2.726535458529001e-06,2.726535458529001e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,3.0051732281404515e-06,3.0051732281404515e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-1.1943257853775355e-06,1.1943257853775355e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-5.669021950859057e-07,5.669021950859057e-07,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,2.5787787851464967e-06,2.5787787851464967e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII Stellate,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,8.442971705767899e-06,8.442971705767899e-06,EC LIII Stellate -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00036944685008617875,0.00036944685008617875,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,3.994808314747884e-05,3.994808314747884e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0003296107033650776,0.0003296107033650776,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.1152017754188394e-05,4.1152017754188394e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0006331545882340078,0.0006331545882340078,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,8.180664705366154e-05,8.180664705366154e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,9.016686170009832e-05,9.016686170009832e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-3.583440944655074e-05,3.583440944655074e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-1.700926633551257e-05,1.700926633551257e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,7.737337332108847e-05,7.737337332108847e-05,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIII V Bipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00025332192334312845,0.00025332192334312845,EC LIII V Bipolar Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,6.876984353188116e-05,6.876984353188116e-05,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0005674183768259286,0.0005674183768259286,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,7.084239340168032e-05,7.084239340168032e-05,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0010899632356225664,0.0010899632356225664,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00014082854231025057,0.00014082854231025057,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00015522048825183406,0.00015522048825183406,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-6.16882347420513e-05,6.16882347420513e-05,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-2.9281119200812405e-05,2.9281119200812405e-05,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00013319674831909658,0.00013319674831909658,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LIV VI Deep Multipolar Principal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0004360887346506283,0.0004360887346506283,EC LIV VI Deep Multipolar Principal -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,"E,E->E",EEE,6.135463461540466e-05,6.135463461540466e-05,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,7.660148736730573e-06,7.660148736730573e-06,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00011785712059580039,0.00011785712059580039,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.5227712230963197e-05,1.5227712230963197e-05,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.6783905369419482e-05,1.6783905369419482e-05,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-6.670314634220914e-06,6.670314634220914e-06,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-3.1661511911995948e-06,3.1661511911995948e-06,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.4402490576341073e-05,1.4402490576341073e-05,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,EC LV Deep Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,4.715403319161731e-05,4.715403319161731e-05,EC LV Deep Pyramidal -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,6.320370876554114e-05,6.320370876554114e-05,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0009724363562764889,0.0009724363562764889,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0001256434988522232,0.0001256434988522232,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00013848361218243827,0.00013848361218243827,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-5.503661064625279e-05,5.503661064625279e-05,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LIII Superficial Trilayered Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-2.612383971563199e-05,2.612383971563199e-05,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LIII Superficial Trilayered Interneuron -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00011883461420541985,0.00011883461420541985,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII III Pyramidal Multiform,MEC LV Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.0003890668292996705,0.0003890668292996705,MEC LII III Pyramidal Multiform -> MEC LV Superficial Pyramidal,MEC LV Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LV Superficial Pyramidal,"E,E->E",EEE,0.00012140903735757824,0.00012140903735757824,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal,MEC LII Stellate -> MEC LV Superficial Pyramidal
convergent,MEC LII Oblique Pyramidal,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.568663712275811e-05,1.568663712275811e-05,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII Oblique Pyramidal,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,"E,E->E",EEE,1.7289730002741287e-05,1.7289730002741287e-05,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal -> MEC LV Superficial Pyramidal
convergent,MEC LII Oblique Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LV Superficial Pyramidal,"E,I->E",EEI,-6.871341116421139e-06,6.871341116421139e-06,MEC LII Oblique Pyramidal -> MEC LV Superficial Pyramidal,MEC LIII Superficial Multipolar Interneuron -> MEC LV Superficial Pyramidal
