variant,seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
no_self,31,(-0.03414287313973623-0.007141245355197298j),6,4,EC LI II Multipolar Pyramidal (E),(-0.14477368360747583-0.2582398834979918j),-0.054171979696573766,-0.10498262407152766,0.11813532385019182
no_self,31,(-0.03414287313973623-0.007141245355197298j),6,5,EC LIII V Bipolar Pyramidal (E),(0.19179652797823032+0.17753345288325265j),-0.04785354316111164,-0.1298713283254461,0.1384070934384802
no_self,31,(-0.03414287313973623-0.007141245355197298j),7,1,LEC LIII Complex Pyramidal (E),(-0.1538530124746654-0.3718010982653017j),-0.0713345108766565,-0.1490339845176168,0.16522633259625738
no_self,31,(-0.03414287313973623-0.007141245355197298j),7,2,EC LIV VI Deep Multipolar Principal (E),(-0.1904991213776702-0.3261832144462555j),-0.07681958210091584,-0.15681619704926286,0.174621212489069
no_self,31,(-0.03414287313973623-0.007141245355197298j),7,3,LEC LIII Multipolar Principal (E),(0.04142324062469533+0.299621515706455j),-0.08589940284712079,-0.18044071012385163,0.1998438322277968
no_self,31,(-0.03414287313973623-0.007141245355197298j),7,4,EC LI II Multipolar Pyramidal (E),(-0.14477368360747583-0.2582398834979918j),-0.015721266723793204,-0.04885535949108962,0.05132255233719625
no_self,31,(-0.03414287313973623-0.007141245355197298j),7,5,EC LIII V Bipolar Pyramidal (E),(0.19179652797823032+0.17753345288325265j),-0.10363543699800326,-0.21095834077611525,0.23503983778240375
no_self,31,(-0.03414287313973623-0.007141245355197298j),8,1,LEC LIII Complex Pyramidal (E),(-0.1538530124746654-0.3718010982653017j),-0.0449678907202035,-0.10973466620001353,0.11859092782271567
no_self,31,(-0.03414287313973623-0.007141245355197298j),8,2,EC LIV VI Deep Multipolar Principal (E),(-0.1904991213776702-0.3261832144462555j),-0.033408406588447674,-0.08990991148408417,0.09591618118886346
no_self,31,(-0.03414287313973623-0.007141245355197298j),8,3,LEC LIII Multipolar Principal (E),(0.04142324062469533+0.299621515706455j),-0.05307074839481833,-0.12999710216836285,0.1404127875492752
no_self,31,(-0.03414287313973623-0.007141245355197298j),8,4,EC LI II Multipolar Pyramidal (E),(-0.14477368360747583-0.2582398834979918j),-0.04310342211252222,-0.08642739598609282,0.09657949976442808
no_self,31,(-0.03414287313973623-0.007141245355197298j),8,5,EC LIII V Bipolar Pyramidal (E),(0.19179652797823032+0.17753345288325265j),-0.04541920967656336,-0.1220061454802584,0.1301860366652031
no_self,31,(-0.03414287313973623-0.007141245355197298j),9,1,LEC LIII Complex Pyramidal (E),(-0.1538530124746654-0.3718010982653017j),-0.05961253755918638,-0.12779618060714612,0.1410160218273786
no_self,31,(-0.03414287313973623-0.007141245355197298j),9,2,EC LIV VI Deep Multipolar Principal (E),(-0.1904991213776702-0.3261832144462555j),-0.06812867666635453,-0.14102252769485651,0.15661695279169252
no_self,31,(-0.03414287313973623-0.007141245355197298j),9,3,LEC LIII Multipolar Principal (E),(0.04142324062469533+0.299621515706455j),-0.07453883765527856,-0.15942942006185823,0.1759936882398355
no_self,31,(-0.03414287313973623-0.007141245355197298j),9,4,EC LI II Multipolar Pyramidal (E),(-0.14477368360747583-0.2582398834979918j),-0.01868635737706625,-0.05041878532983951,0.05377019496114811
no_self,31,(-0.03414287313973623-0.007141245355197298j),9,5,EC LIII V Bipolar Pyramidal (E),(0.19179652797823032+0.17753345288325265j),-0.09043713434654528,-0.1872046007534809,0.2079048768357425
no_self,31,(-0.03414287313973623-0.007141245355197298j),10,1,LEC LIII Complex Pyramidal (E),(-0.1538530124746654-0.3718010982653017j),-0.044022840838423324,-0.10403776353975622,0.11296843257228711
no_self,31,(-0.03414287313973623-0.007141245355197298j),10,2,EC LIV VI Deep Multipolar Principal (E),(-0.1904991213776702-0.3261832144462555j),-0.03521155317344891,-0.09003993864166282,0.09668011185078876
