method,seed,step,edge_type,sender,receiver,weight
branch_and_bound,EC LI II Pyramidal Fan,17,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,EC LI II Pyramidal Fan,18,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,EC LI II Pyramidal Fan,19,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,EC LI II Pyramidal Fan,20,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
branch_and_bound,EC LI II Pyramidal Fan,21,transition,CA2 Pyramidal,CA1 Radiatum Giant,263.0645063940111
branch_and_bound,EC LII III Pyramidal Tripolar,1,transition,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,4216.395703649579
branch_and_bound,EC LII III Pyramidal Tripolar,2,transition,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,30698.001365671505
branch_and_bound,EC LII III Pyramidal Tripolar,3,transition,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,861.1914192115519
branch_and_bound,EC LII III Pyramidal Tripolar,4,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LII III Pyramidal Tripolar,5,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,EC LII III Pyramidal Tripolar,6,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
branch_and_bound,EC LII III Pyramidal Tripolar,7,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
branch_and_bound,EC LII III Pyramidal Tripolar,8,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
branch_and_bound,EC LII III Pyramidal Tripolar,9,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LII III Pyramidal Tripolar,10,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
branch_and_bound,EC LII III Pyramidal Tripolar,11,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
branch_and_bound,EC LII III Pyramidal Tripolar,12,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LII III Pyramidal Tripolar,13,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,EC LII III Pyramidal Tripolar,14,transition,EC LIII Pyramidal Stellate,EC LIII Pyramidal,241.99019548048847
branch_and_bound,EC LII III Pyramidal Tripolar,15,transition,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,34.402964559753684
branch_and_bound,EC LII III Pyramidal Tripolar,16,transition,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,430.7344261554038
branch_and_bound,EC LII III Pyramidal Tripolar,17,transition,EC LV Deep Pyramidal,MEC LV Pyramidal,172.39609835538727
branch_and_bound,EC LII III Pyramidal Tripolar,18,transition,MEC LV Pyramidal,DG Granule,9568.736896643586
branch_and_bound,EC LII III Pyramidal Tripolar,19,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LII III Pyramidal Tripolar,20,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,EC LII III Pyramidal Tripolar,21,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,EC LII III Pyramidal Tripolar,22,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,EC LII III Pyramidal Tripolar,23,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
branch_and_bound,EC LII III Pyramidal Tripolar,24,transition,CA2 Pyramidal,CA1 Radiatum Giant,263.0645063940111
branch_and_bound,EC LIII Pyramidal,1,transition,EC LIII Pyramidal,CA1 Pyramidal,399.8181948870682
branch_and_bound,EC LIII Pyramidal,2,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
branch_and_bound,EC LIII Pyramidal,3,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LIII Pyramidal,4,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
branch_and_bound,EC LIII Pyramidal,5,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
branch_and_bound,EC LIII Pyramidal,6,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LIII Pyramidal,7,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,EC LIII Pyramidal,8,transition,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,647.4324185181202
branch_and_bound,EC LIII Pyramidal,9,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LIII Pyramidal,10,transition,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,2253.263353922492
branch_and_bound,EC LIII Pyramidal,11,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
branch_and_bound,EC LIII Pyramidal,12,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,EC LIII Pyramidal,13,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,EC LIII Pyramidal,14,transition,MEC LV Superficial Pyramidal,MEC LV Pyramidal,138.477786593687
branch_and_bound,EC LIII Pyramidal,15,transition,MEC LV Pyramidal,EC LI II Pyramidal Fan,17.464155842330424
branch_and_bound,EC LIII Pyramidal,16,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
branch_and_bound,EC LIII Pyramidal,17,transition,EC LI II Multipolar Pyramidal,EC LIII Stellate,29349.85984134182
branch_and_bound,EC LIII Pyramidal,18,transition,EC LIII Stellate,EC LII III Pyramidal Tripolar,69.81600034271409
branch_and_bound,EC LIII Pyramidal,19,transition,EC LII III Pyramidal Tripolar,DG Granule,2807.534322760256
branch_and_bound,EC LIII Pyramidal,20,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LIII Pyramidal,21,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
branch_and_bound,EC LIII Pyramidal,22,transition,DG Hilar Ectopic Granule,CA3c Pyramidal,0.0550567880071112
branch_and_bound,EC LIII Pyramidal,23,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,EC LIII Pyramidal,24,transition,CA2 Pyramidal,CA3 Pyramidal,1188.4585744965177
branch_and_bound,EC LIII Pyramidal,25,transition,CA3 Pyramidal,CA3 Granule,3063.7033025481774
branch_and_bound,EC LIII Pyramidal Stellate,1,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,EC LIII Pyramidal Stellate,2,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
branch_and_bound,EC LIII Pyramidal Stellate,3,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LIII Pyramidal Stellate,4,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
branch_and_bound,EC LIII Pyramidal Stellate,5,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
branch_and_bound,EC LIII Pyramidal Stellate,6,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LIII Pyramidal Stellate,7,transition,LEC LIII Complex Pyramidal,EC LIII Stellate,422.07977447495017
branch_and_bound,EC LIII Pyramidal Stellate,8,transition,EC LIII Stellate,MEC LIII Complex Pyramidal,165.81222907217855
branch_and_bound,EC LIII Pyramidal Stellate,9,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LIII Pyramidal Stellate,10,transition,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,2253.263353922492
branch_and_bound,EC LIII Pyramidal Stellate,11,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
branch_and_bound,EC LIII Pyramidal Stellate,12,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,EC LIII Pyramidal Stellate,13,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,EC LIII Pyramidal Stellate,14,transition,MEC LV Superficial Pyramidal,MEC LV Pyramidal,138.477786593687
branch_and_bound,EC LIII Pyramidal Stellate,15,transition,MEC LV Pyramidal,EC LI II Pyramidal Fan,17.464155842330424
branch_and_bound,EC LIII Pyramidal Stellate,16,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
branch_and_bound,EC LIII Pyramidal Stellate,17,transition,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,28854.49238765121
branch_and_bound,EC LIII Pyramidal Stellate,18,transition,EC LII III Pyramidal Tripolar,DG Granule,2807.534322760256
branch_and_bound,EC LIII Pyramidal Stellate,19,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LIII Pyramidal Stellate,20,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
branch_and_bound,EC LIII Pyramidal Stellate,21,transition,DG Hilar Ectopic Granule,CA3c Pyramidal,0.0550567880071112
branch_and_bound,EC LIII Pyramidal Stellate,22,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,EC LIII Pyramidal Stellate,23,transition,CA2 Pyramidal,CA3 Pyramidal,1188.4585744965177
branch_and_bound,EC LIII Pyramidal Stellate,24,transition,CA3 Pyramidal,CA3 Granule,3063.7033025481774
branch_and_bound,EC LIII Stellate,1,transition,EC LIII Stellate,MEC LIII Complex Pyramidal,165.81222907217855
branch_and_bound,EC LIII Stellate,2,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LIII Stellate,3,transition,MEC LII Stellate,CA3 Granule,19640.6765649223
branch_and_bound,EC LIII Stellate,4,transition,CA3 Granule,CA3c Pyramidal,2.280811281935155
branch_and_bound,EC LIII Stellate,5,transition,CA3c Pyramidal,CA1 Pyramidal,85609.60976338176
branch_and_bound,EC LIII Stellate,6,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
branch_and_bound,EC LIII Stellate,7,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LIII Stellate,8,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
branch_and_bound,EC LIII Stellate,9,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
branch_and_bound,EC LIII Stellate,10,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LIII Stellate,11,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,EC LIII Stellate,12,transition,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,418.9168875087689
branch_and_bound,EC LIII Stellate,13,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
branch_and_bound,EC LIII Stellate,14,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,EC LIII Stellate,15,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,EC LIII Stellate,16,transition,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,40.87273797797678
branch_and_bound,EC LIII Stellate,17,transition,EC LI II Multipolar Pyramidal,EC LII III Pyramidal Tripolar,28854.49238765121
branch_and_bound,EC LIII Stellate,18,transition,EC LII III Pyramidal Tripolar,DG Granule,2807.534322760256
branch_and_bound,EC LIII Stellate,19,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LIII Stellate,20,transition,DG Mossy,DG Semilunar Granule,50.6486718617241
branch_and_bound,EC LIII Stellate,21,transition,DG Semilunar Granule,DG Hilar Ectopic Granule,4588.842439594102
branch_and_bound,EC LIII Stellate,22,transition,DG Hilar Ectopic Granule,CA3 Pyramidal,0.0133035385226386
branch_and_bound,EC LIII Stellate,23,transition,CA3 Pyramidal,CA2 Pyramidal,12467.302061608583
branch_and_bound,EC LIII Stellate,24,transition,CA2 Pyramidal,CA1 Radiatum Giant,263.0645063940111
branch_and_bound,EC LIII V Bipolar Pyramidal,1,transition,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,1092.637693563088
branch_and_bound,EC LIII V Bipolar Pyramidal,2,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LIII V Bipolar Pyramidal,3,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,EC LIII V Bipolar Pyramidal,4,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,EC LIII V Bipolar Pyramidal,5,transition,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,13564.64480225756
branch_and_bound,EC LIII V Bipolar Pyramidal,6,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LIII V Bipolar Pyramidal,7,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
branch_and_bound,EC LIII V Bipolar Pyramidal,8,transition,LEC LVI Multipolar Pyramidal,EC LV Deep Pyramidal,111.3648716437705
branch_and_bound,EC LIII V Bipolar Pyramidal,9,transition,EC LV Deep Pyramidal,MEC LV Pyramidal,172.39609835538727
branch_and_bound,EC LIII V Bipolar Pyramidal,10,transition,MEC LV Pyramidal,MEC LIII Complex Pyramidal,1440.789466146968
branch_and_bound,EC LIII V Bipolar Pyramidal,11,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LIII V Bipolar Pyramidal,12,transition,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,2253.263353922492
branch_and_bound,EC LIII V Bipolar Pyramidal,13,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
branch_and_bound,EC LIII V Bipolar Pyramidal,14,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,EC LIII V Bipolar Pyramidal,15,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,EC LIII V Bipolar Pyramidal,16,transition,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3.037796001788656
branch_and_bound,EC LIII V Bipolar Pyramidal,17,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
branch_and_bound,EC LIII V Bipolar Pyramidal,18,transition,EC LI II Multipolar Pyramidal,EC LIII Stellate,29349.85984134182
branch_and_bound,EC LIII V Bipolar Pyramidal,19,transition,EC LIII Stellate,EC LII III Pyramidal Tripolar,69.81600034271409
branch_and_bound,EC LIII V Bipolar Pyramidal,20,transition,EC LII III Pyramidal Tripolar,DG Granule,2807.534322760256
branch_and_bound,EC LIII V Bipolar Pyramidal,21,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LIII V Bipolar Pyramidal,22,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
branch_and_bound,EC LIII V Bipolar Pyramidal,23,transition,DG Hilar Ectopic Granule,CA3c Pyramidal,0.0550567880071112
branch_and_bound,EC LIII V Bipolar Pyramidal,24,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,EC LIII V Bipolar Pyramidal,25,transition,CA2 Pyramidal,CA3 Pyramidal,1188.4585744965177
branch_and_bound,EC LIII V Bipolar Pyramidal,26,transition,CA3 Pyramidal,CA3 Granule,3063.7033025481774
branch_and_bound,EC LIV VI Deep Multipolar Principal,1,transition,EC LIV VI Deep Multipolar Principal,MEC LV VI Pyramidal Polymorphic,2582.023382309931
branch_and_bound,EC LIV VI Deep Multipolar Principal,2,transition,MEC LV VI Pyramidal Polymorphic,EC LV Deep Pyramidal,78.22850736136446
branch_and_bound,EC LIV VI Deep Multipolar Principal,3,transition,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,608.8907703194651
branch_and_bound,EC LIV VI Deep Multipolar Principal,4,transition,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,304.0317537911717
branch_and_bound,EC LIV VI Deep Multipolar Principal,5,transition,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,556.0635991085179
branch_and_bound,EC LIV VI Deep Multipolar Principal,6,transition,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,538.1000722266449
branch_and_bound,EC LIV VI Deep Multipolar Principal,7,transition,EC LIII Pyramidal Stellate,CA1 Pyramidal,5351.494110639728
branch_and_bound,EC LIV VI Deep Multipolar Principal,8,transition,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,5659.759259805604
branch_and_bound,EC LIV VI Deep Multipolar Principal,9,transition,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,1055.6037252397975
branch_and_bound,EC LIV VI Deep Multipolar Principal,10,transition,MEC LIII Complex Pyramidal,MEC LII Stellate,1193.0847203135872
branch_and_bound,EC LIV VI Deep Multipolar Principal,11,transition,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,2253.263353922492
branch_and_bound,EC LIV VI Deep Multipolar Principal,12,transition,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,156.10322882603091
branch_and_bound,EC LIV VI Deep Multipolar Principal,13,transition,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,750.744376370936
branch_and_bound,EC LIV VI Deep Multipolar Principal,14,transition,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,138.44761428854213
branch_and_bound,EC LIV VI Deep Multipolar Principal,15,transition,MEC LV Superficial Pyramidal,MEC LV Pyramidal,138.477786593687
branch_and_bound,EC LIV VI Deep Multipolar Principal,16,transition,MEC LV Pyramidal,EC LI II Pyramidal Fan,17.464155842330424
branch_and_bound,EC LIV VI Deep Multipolar Principal,17,transition,EC LI II Pyramidal Fan,EC LI II Multipolar Pyramidal,7472.437106847604
branch_and_bound,EC LIV VI Deep Multipolar Principal,18,transition,EC LI II Multipolar Pyramidal,EC LIII Stellate,29349.85984134182
branch_and_bound,EC LIV VI Deep Multipolar Principal,19,transition,EC LIII Stellate,EC LII III Pyramidal Tripolar,69.81600034271409
branch_and_bound,EC LIV VI Deep Multipolar Principal,20,transition,EC LII III Pyramidal Tripolar,DG Granule,2807.534322760256
branch_and_bound,EC LIV VI Deep Multipolar Principal,21,transition,DG Granule,DG Mossy,44908.709978571016
branch_and_bound,EC LIV VI Deep Multipolar Principal,22,transition,DG Mossy,DG Hilar Ectopic Granule,2119.754290320353
branch_and_bound,EC LIV VI Deep Multipolar Principal,23,transition,DG Hilar Ectopic Granule,CA3c Pyramidal,0.0550567880071112
branch_and_bound,EC LIV VI Deep Multipolar Principal,24,transition,CA3c Pyramidal,CA2 Pyramidal,24424.53581944845
branch_and_bound,EC LIV VI Deep Multipolar Principal,25,transition,CA2 Pyramidal,CA3 Pyramidal,1188.4585744965177
branch_and_bound,EC LIV VI Deep Multipolar Principal,26,transition,CA3 Pyramidal,CA3 Granule,3063.7033025481774
branch_and_bound,EC LV Deep Pyramidal,1,transition,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,633.5577406795122
branch_and_bound,EC LV Deep Pyramidal,2,transition,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,86.77596588341953
branch_and_bound,EC LV Deep Pyramidal,3,transition,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,2246.3636143897743
