triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type,edge_3_pre,edge_3_post,edge_3_pre_class,edge_3_post_class,edge_3_pre_region,edge_3_post_region,edge_3_weight,edge_3_abs_weight,edge_3_edge_type,edge_4_pre,edge_4_post,edge_4_pre_class,edge_4_post_class,edge_4_pre_region,edge_4_post_region,edge_4_weight,edge_4_abs_weight,edge_4_edge_type,edge_5_pre,edge_5_post,edge_5_pre_class,edge_5_post_class,edge_5_pre_region,edge_5_post_region,edge_5_weight,edge_5_abs_weight,edge_5_edge_type
T096862,021C,B,three-node chain,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,7270.143465718797,7270.143465718797,20103.963740491734,20103.963740491734,27374.10720621053,27374.10720621053,5474.821441242106,18296.078460202098,18296.078460202098,EC LI II Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,6342.237378644648,6342.237378644648,between_nodes,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,EC,MEC,927.9060870741498,927.9060870741498,between_nodes,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,EC,EC,18296.078460202098,18296.078460202098,self,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,471.82519386819655,471.82519386819655,self,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,1336.06008642144,1336.06008642144,self
T096869,021C,B,three-node chain,EC LI II Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,MEC LII Oblique Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,16031.837927928873,16031.837927928873,20265.422593954816,20265.422593954816,36297.26052188369,36297.26052188369,9074.315130470923,18296.078460202098,18296.078460202098,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,EC,MEC,16023.203768902797,16023.203768902797,between_nodes,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,MEC,EC,8.634159026076013,8.634159026076013,between_nodes,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,EC,EC,18296.078460202098,18296.078460202098,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self,,,,,,,,,
T096884,021D,C,single input module,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,MEC LII Oblique Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,18840.431373114592,18840.431373114592,18694.25666250238,18694.25666250238,37534.68803561697,37534.68803561697,9383.672008904243,18296.078460202098,18296.078460202098,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,2817.227604211794,2817.227604211794,between_nodes,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,EC,MEC,16023.203768902797,16023.203768902797,between_nodes,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,EC,EC,18296.078460202098,18296.078460202098,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self,,,,,,,,,
T096950,021C,B,three-node chain,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,16087.39983421959,16087.39983421959,18497.86544095556,18497.86544095556,34585.26527517515,34585.26527517515,8646.316318793788,18296.078460202098,18296.078460202098,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,e,e,EC,MEC,16023.203768902797,16023.203768902797,between_nodes,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,64.19606531679433,64.19606531679433,between_nodes,EC LI II Multipolar Pyramidal,EC LI II Multipolar Pyramidal,e,e,EC,EC,18296.078460202098,18296.078460202098,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self,,,,,,,,,
T097024,021C,B,three-node chain,EC LI II Pyramidal Fan,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,3E-0I,E->E + E->E,EC,1,True,2,3,5,1701.3975416043972,1701.3975416043972,2357.643657893996,2357.643657893996,4059.0411994983933,4059.0411994983933,811.8082398996787,1969.34413375272,1969.34413375272,EC LI II Pyramidal Fan,EC LIII Pyramidal,e,e,EC,EC,1657.9926157766406,1657.9926157766406,between_nodes,EC LIII Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,43.40492582775664,43.40492582775664,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self
T097039,021C,B,three-node chain,EC LI II Pyramidal Fan,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,1705.893492199334,1705.893492199334,1724.3596105627162,1724.3596105627162,3430.2531027620503,3430.2531027620503,686.05062055241,1336.06008642144,1336.06008642144,EC LI II Pyramidal Fan,EC LIII Pyramidal,e,e,EC,EC,1657.9926157766406,1657.9926157766406,between_nodes,EC LIII Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,EC,MEC,47.90087642269345,47.90087642269345,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal,EC LIII Pyramidal,e,e,EC,EC,17.545063132735347,17.545063132735347,self,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,1336.06008642144,1336.06008642144,self
T097043,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,EC LIV VI Deep Multipolar Principal,3E-0I,E->E + E->E,EC,1,True,2,3,5,2916.350053737202,2916.350053737202,2700.281657698528,2700.281657698528,5616.63171143573,5616.63171143573,1123.326342287146,1969.34413375272,1969.34413375272,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,EC,EC,1904.8043400508457,1904.8043400508457,between_nodes,EC LIV VI Deep Multipolar Principal,EC LIII Pyramidal Stellate,e,e,EC,EC,1011.5457136863564,1011.5457136863564,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self
T097044,021D,C,single input module,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,EC LV Deep Pyramidal,3E-0I,E->E + E->E,EC,1,True,2,3,5,2331.0192683451273,2331.0192683451273,1129.1157262460895,1129.1157262460895,3460.134994591217,3460.134994591217,692.0269989182433,398.1782023002817,398.1782023002817,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,EC,EC,1904.8043400508457,1904.8043400508457,between_nodes,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,EC,EC,426.2149282942818,426.2149282942818,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self
T097047,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,LEC LVI Multipolar Pyramidal,3E-0I,E->E + E->E,EC-LEC,2,False,2,3,5,2043.7985426002028,2043.7985426002028,943.6050815910979,943.6050815910979,2987.403624191301,2987.403624191301,597.4807248382601,370.7544610085407,370.7544610085407,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,EC,EC,1904.8043400508457,1904.8043400508457,between_nodes,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,LEC,EC,138.9942025493572,138.9942025493572,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self
T097055,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,1958.128962146824,1958.128962146824,932.7245046992709,932.7245046992709,2890.853466846095,2890.853466846095,578.170693369219,370.7544610085407,370.7544610085407,EC LI II Pyramidal Fan,EC LIII Pyramidal Stellate,e,e,EC,EC,1904.8043400508457,1904.8043400508457,between_nodes,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,e,e,MEC,EC,53.32462209597836,53.32462209597836,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Pyramidal Stellate,EC LIII Pyramidal Stellate,e,e,EC,EC,360.1830629372671,360.1830629372671,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self
T097062,021D,C,single input module,EC LI II Pyramidal Fan,EC LIII Stellate,EC LV Deep Pyramidal,3E-0I,E->E + E->E,EC,1,True,2,3,5,3385.7032603976468,3385.7032603976468,829.6171999500347,829.6171999500347,4215.320460347682,4215.320460347682,843.0640920695363,398.1782023002817,398.1782023002817,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,EC,EC,2959.488332103365,2959.488332103365,between_nodes,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,EC,EC,426.2149282942818,426.2149282942818,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Stellate,EC LIII Stellate,e,e,EC,EC,60.68453664121218,60.68453664121218,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self
T097065,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIII Stellate,LEC LVI Multipolar Pyramidal,3E-0I,E->E + E->E,EC-LEC,2,False,2,3,5,3002.928146101402,3002.928146101402,644.106555295043,644.106555295043,3647.0347013964447,3647.0347013964447,729.406940279289,370.7544610085407,370.7544610085407,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,EC,EC,2959.488332103365,2959.488332103365,between_nodes,LEC LVI Multipolar Pyramidal,EC LIII Stellate,e,e,LEC,EC,43.43981399803702,43.43981399803702,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Stellate,EC LIII Stellate,e,e,EC,EC,60.68453664121218,60.68453664121218,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self
T097073,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIII Stellate,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,2991.6995105053993,2991.6995105053993,633.225978403216,633.225978403216,3624.9254889086155,3624.9254889086155,724.985097781723,370.7544610085407,370.7544610085407,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,EC,EC,2959.488332103365,2959.488332103365,between_nodes,MEC LV Multipolar Pyramidal,EC LIII Stellate,e,e,MEC,EC,32.21117840203443,32.21117840203443,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Stellate,EC LIII Stellate,e,e,EC,EC,60.68453664121218,60.68453664121218,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self
T097077,021D,C,single input module,EC LI II Pyramidal Fan,EC LIII Stellate,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,3646.8395856902775,3646.8395856902775,1391.6818440121237,1391.6818440121237,5038.521429702401,5038.521429702401,1007.7042859404803,960.2428463623708,960.2428463623708,EC LI II Pyramidal Fan,EC LIII Stellate,e,e,EC,EC,2959.488332103365,2959.488332103365,between_nodes,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII Stellate,EC LIII Stellate,e,e,EC,EC,60.68453664121218,60.68453664121218,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097093,021C,B,three-node chain,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,1613.2894166143114,1613.2894166143114,2178.6397412981773,2178.6397412981773,3791.929157912489,3791.929157912489,758.3858315824976,1336.06008642144,1336.06008642144,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,e,e,EC,EC,685.3833295401618,685.3833295401618,between_nodes,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,EC,MEC,927.9060870741498,927.9060870741498,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,471.82519386819655,471.82519386819655,self,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,1336.06008642144,1336.06008642144,self
T097094,021D,C,single input module,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,1372.7345831270745,1372.7345831270745,1802.822501239108,1802.822501239108,3175.5570843661826,3175.5570843661826,635.1114168732365,960.2428463623708,960.2428463623708,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,e,e,EC,EC,685.3833295401618,685.3833295401618,between_nodes,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIII V Bipolar Pyramidal,EC LIII V Bipolar Pyramidal,e,e,EC,EC,471.82519386819655,471.82519386819655,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097100,021C,B,three-node chain,EC LI II Pyramidal Fan,EC LIV VI Deep Multipolar Principal,MEC LII Oblique Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,2406.961363067463,2406.961363067463,2340.0985947612608,2340.0985947612608,4747.059957828724,4747.059957828724,1186.764989457181,1969.34413375272,1969.34413375272,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,EC,MEC,2398.327204041387,2398.327204041387,between_nodes,MEC LII Oblique Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,MEC,EC,8.634159026076013,8.634159026076013,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self,,,,,,,,,
T097110,021U,A,simple regulation,EC LI II Pyramidal Fan,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,1787.9861189261483,1787.9861189261483,3300.3414411236313,3300.3414411236313,5088.32756004978,5088.32756004978,1017.665512009956,1969.34413375272,1969.34413375272,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,1100.6348653392354,1100.6348653392354,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097115,021D,C,single input module,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,MEC LII Oblique Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,2824.542132335669,2824.542132335669,768.9326633088224,768.9326633088224,3593.474795644491,3593.474795644491,898.3686989111228,398.1782023002817,398.1782023002817,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,EC,EC,426.2149282942818,426.2149282942818,between_nodes,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,EC,MEC,2398.327204041387,2398.327204041387,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self,,,,,,,,,
T097125,021D,C,single input module,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,1113.5661818811946,1113.5661818811946,1729.1755096711931,1729.1755096711931,2842.7416915523877,2842.7416915523877,568.5483383104776,960.2428463623708,960.2428463623708,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,e,e,EC,EC,426.2149282942818,426.2149282942818,between_nodes,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097181,021C,B,three-node chain,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,EC-MEC,2,False,2,2,4,2462.5232693581816,2462.5232693581816,572.5414417620038,572.5414417620038,3035.064711120185,3035.064711120185,758.7661777800463,370.7544610085407,370.7544610085407,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,EC,MEC,2398.327204041387,2398.327204041387,between_nodes,MEC LII Oblique Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,64.19606531679433,64.19606531679433,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self,,,,,,,,,
T097185,021D,C,single input module,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-MEC-SUB,3,False,2,2,4,3085.6784576283,3085.6784576283,1330.9973073709116,1330.9973073709116,4416.675764999211,4416.675764999211,1104.1689412498029,960.2428463623708,960.2428463623708,EC LI II Pyramidal Fan,MEC LII Oblique Pyramidal,e,e,EC,MEC,2398.327204041387,2398.327204041387,between_nodes,EC LI II Pyramidal Fan,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,687.3512535869128,687.3512535869128,between_nodes,EC LI II Pyramidal Fan,EC LI II Pyramidal Fan,e,e,EC,EC,370.7544610085407,370.7544610085407,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self,,,,,,,,,
T097320,021U,A,simple regulation,EC LII III Pyramidal Tripolar,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,1537.1376389997367,1537.1376389997367,5206.884822472191,5206.884822472191,6744.022461471928,6744.022461471928,1348.804492294386,2277.297842357101,2277.297842357101,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,436.50277366050136,436.50277366050136,between_nodes,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,1100.6348653392354,1100.6348653392354,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,EC LIV VI Deep Multipolar Principal,EC LIV VI Deep Multipolar Principal,e,e,EC,EC,1969.34413375272,1969.34413375272,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097335,021D,C,single input module,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-SUB,2,False,2,3,5,839.1939108438576,839.1939108438576,3635.7188910197538,3635.7188910197538,4474.912801863611,4474.912801863611,894.9825603727222,2277.297842357101,2277.297842357101,EC LII III Pyramidal Tripolar,EC LV Deep Pyramidal,e,e,EC,EC,402.69113718335626,402.69113718335626,between_nodes,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,436.50277366050136,436.50277366050136,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,EC LV Deep Pyramidal,EC LV Deep Pyramidal,e,e,EC,EC,398.1782023002817,398.1782023002817,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097370,021U,A,simple regulation,EC LII III Pyramidal Tripolar,LEC LVI Multipolar Pyramidal,MEC LV Multipolar Pyramidal,3E-0I,E->E + E->E,EC-LEC-MEC,3,False,2,3,5,78.67660971841326,78.67660971841326,2691.7523807558546,2691.7523807558546,2770.4289904742677,2770.4289904742677,554.0857980948534,2277.297842357101,2277.297842357101,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,LEC,EC,48.98798814646632,48.98798814646632,between_nodes,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,MEC,EC,29.68862157194694,29.68862157194694,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self
T097374,021C,B,three-node chain,EC LII III Pyramidal Tripolar,LEC LVI Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-LEC-SUB,3,False,2,3,5,485.49076180696767,485.49076180696767,3450.208246364762,3450.208246364762,3935.69900817173,3935.69900817173,787.1398016343459,2277.297842357101,2277.297842357101,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,436.50277366050136,436.50277366050136,between_nodes,LEC LVI Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,LEC,EC,48.98798814646632,48.98798814646632,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,LEC LVI Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,e,e,LEC,LEC,212.6675576452901,212.6675576452901,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
T097433,021D,C,single input module,EC LII III Pyramidal Tripolar,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,3E-0I,E->E + E->E,EC-MEC,2,False,2,3,5,339.73810831869065,339.73810831869065,3815.1449095320045,3815.1449095320045,4154.883017850695,4154.883017850695,830.976603570139,2277.297842357101,2277.297842357101,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,MEC,EC,29.68862157194694,29.68862157194694,between_nodes,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,310.0494867467437,310.0494867467437,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self,MEC LV VI Pyramidal Polymorphic,MEC LV VI Pyramidal Polymorphic,e,e,MEC,MEC,1336.06008642144,1336.06008642144,self
T097434,021C,B,three-node chain,EC LII III Pyramidal Tripolar,MEC LV Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,3E-0I,E->E + E->E,EC-MEC-SUB,3,False,2,3,5,466.1913952324483,466.1913952324483,3439.327669472935,3439.327669472935,3905.5190647053832,3905.5190647053832,781.1038129410766,2277.297842357101,2277.297842357101,EC LII III Pyramidal Tripolar,SUB CA1 Projecting Pyramidal,e,e,EC,SUB,436.50277366050136,436.50277366050136,between_nodes,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,e,e,MEC,EC,29.68862157194694,29.68862157194694,between_nodes,EC LII III Pyramidal Tripolar,EC LII III Pyramidal Tripolar,e,e,EC,EC,2277.297842357101,2277.297842357101,self,MEC LV Multipolar Pyramidal,MEC LV Multipolar Pyramidal,e,e,MEC,MEC,201.78698075346315,201.78698075346315,self,SUB CA1 Projecting Pyramidal,SUB CA1 Projecting Pyramidal,e,e,SUB,SUB,960.2428463623708,960.2428463623708,self
