receiver,sender,receiver_group,sender_group,weight,dominant_lambda_sensitivity,weighted_sensitivity
CA1 LMR,CA1 Perforant Path Associated QuadD,I,I,-0.0009078939245700346,-7.770819754597303e-06,7.0550800441276984e-09
CA1 Basket CCK+,CA1 Radiatum Giant,I,E,0.004013211537491643,-1.749856240364103e-06,-7.022543252780968e-09
DG HIPROM,MEC LV Pyramidal,I,E,0.14852134554976132,-4.717768709617335e-08,-7.006893567449278e-09
CA1 Oriens Alveus,CA1 Oriens Alveus,I,I,-0.002004941120690693,-3.4797627626439876e-06,6.976719453073178e-09
CA3 Basket,CA3 Spiny Lucidum,I,I,-0.0013556852151505327,-5.1213426394336205e-06,6.942928498000165e-09
CA1 Oriens Bistratified,CA3c Pyramidal,I,E,0.05623966392822379,-1.2132921388185677e-07,-6.823514213391209e-09
CA1 Basket CCK+,CA3 Trilaminar,I,I,-0.004759133966959209,-1.423333089009505e-06,6.773832850202111e-09
CA2 SP SR,CA2 Pyramidal,I,E,0.06613049029385061,-1.0185790752827945e-07,-6.735913365150817e-09
CA1 Ivy,CA1 R Receiving Apical Targeting,I,I,-0.0002654065063612531,-2.4797126909796064e-05,6.581318820925589e-09
DG Semilunar Granule,DG Semilunar Granule,E,E,0.001549021188753,4.222434940542882e-06,6.540641191031938e-09
DG HICAP,DG Semilunar Granule,I,E,0.8031032175827002,-7.94060525238605e-09,-6.377125627745325e-09
DG MOLAX,DG HICAP,I,I,-0.0004470501061522203,-1.4243422792868507e-05,6.367523671522821e-09
CA1 OR LM,CA1 Bistratified,I,I,-0.005094834010172137,-1.2365533392310333e-06,6.300034008106192e-09
CA1 LMR,CA1 Schaffer Collateral Associated,I,I,-0.01075703284653209,-5.796543811392744e-07,6.235361217551406e-09
CA1 Schaffer Collateral Associated,CA1 Neurogliaform,I,I,-0.0005655402646563102,-1.0834384242571324e-05,6.127280531931944e-09
CA1 OR LM,SUB CA1 Projecting Pyramidal,I,E,0.014687798092396344,4.15985433737011e-07,6.109910060107136e-09
CA1 Basket CCK+,CA1 Oriens Bistratified,I,I,-0.0009004638744074742,-6.754993789067542e-06,6.082627878902184e-09
CA1 Oriens Alveus,SUB CA1 Projecting Pyramidal,I,E,0.011116578164463292,5.446320121726602e-07,6.0544443341863e-09
CA1 LMR,SUB CA1 Projecting Pyramidal,I,E,0.020199984833434215,2.9467478603642816e-07,5.952426208731321e-09
DG Axo Axonic,DG HIPP,I,I,-0.03303588344603663,-1.7948319248423074e-07,5.929385827431605e-09
CA3 Mossy Fiber Associated,CA3 LMR Targeting,I,I,-0.0017264529900095783,-3.4264333023228193e-06,5.915576019863624e-09
CA1 Ivy,CA1 Ivy,I,I,-0.0025621692441863053,-2.289112065597865e-06,5.8650925309706335e-09
CA3 Axo Axonic,CA3c Pyramidal,I,E,0.08541839280871454,-6.857242848452334e-08,-5.8573466321385e-09
CA1 Quadrilaminar,CA3 Pyramidal,I,E,0.38676581195744625,-1.511611030796094e-08,-5.8463946768968355e-09
CA1 Recurrent O LM,CA1 Trilaminar,I,I,-0.0004122582539760011,-1.4048753258630748e-05,5.791714488942767e-09
CA1 Radiatum,CA1 Trilaminar,I,I,-0.001365212874885687,-4.241131891635583e-06,5.7900478625491865e-09
DG Basket,DG HICAP,I,I,-0.00026112089806586976,-2.2093016109712722e-05,5.7689482075519144e-09
CA1 Oriens Alveus,CA1 SO SO,I,I,-0.0015334787640040716,-3.757069378422742e-06,5.761386106701252e-09
CA1 Neurogliaform,CA1 R Receiving Apical Targeting,I,I,-0.0005296812174502991,-1.0848756292776086e-05,5.746382440979231e-09
CA3 Basket CCK+,CA3 Spiny Lucidum,I,I,-0.000497900074424894,-1.1321847322072705e-05,5.637148624287286e-09
DG Total Molecular Layer,CA3 Mossy Fiber Associated,I,I,-0.0014164077099658129,-3.963869191604648e-06,5.614454884284777e-09
CA1 Horizontal Basket,CA1 Radial Trilaminar,I,I,-0.0006606651300102238,-8.426581702692561e-06,5.567148696151154e-09
CA3 Lucidum ORAX,CA1 Back Projection,I,I,-0.021035764213431743,-2.6184231110134986e-07,5.508053117428036e-09
DG Basket,CA3 Mossy Fiber Associated,I,I,-0.0010275850545982904,-5.318602903061765e-06,5.46531685452935e-09
CA1 Schaffer Collateral Associated,CA1 OR LM,I,I,-0.00022629855838449426,-2.3884893009652513e-05,5.405116855252248e-09
CA1 Back Projection,CA2 Bistratified,I,I,-4.040339341772503e-05,-0.00013361303134422592,5.398419871135586e-09
CA1 Radiatum Giant,CA2 Wide Arbor Basket,E,I,-0.0006734306259813725,7.97464066953188e-06,-5.370367258059365e-09
CA2 Bistratified,CA2 Bistratified,I,I,-0.0050761880902736,-1.0542540158272458e-06,5.351591679265381e-09
CA1 Horizontal Axo Axonic,CA1 SO SO,I,I,-0.003405759996783478,-1.5709360854548707e-06,5.35023127734583e-09
CA1 Neurogliaform Projecting,EC LII III Pyramidal Tripolar,I,E,0.012133430517025227,-4.3878722109510756e-07,-5.323994258916074e-09
CA1 Axo Axonic,CA1 Bistratified,I,I,-0.003949559238421184,-1.346457986362449e-06,5.317915579183795e-09
CA1 Schaffer Collateral Associated,CA1 LMR,I,I,-0.00022841340798230997,-2.323613616659297e-05,5.3074450501525085e-09
CA1 Radial Trilaminar,CA1 R Receiving Apical Targeting,I,I,-0.0015917802054901406,-3.3055704538726295e-06,5.261741616327512e-09
CA1 Oriens Alveus,CA1 OR LM,I,I,-0.00116972922275261,-4.490753595447845e-06,5.252965712776696e-09
CA1 Oriens Alveus,CA1 Neurogliaform,I,I,-0.002548204113770622,-2.037042827536555e-06,5.190800913055589e-09
CA1 Basket CCK+,CA2 Bistratified,I,I,-6.88341910252792e-05,-7.43846246748568e-05,5.12020546421279e-09
CA1 O LMR,CA1 SO SO,I,I,-0.0011091420982805283,-4.564657120145457e-06,5.0628533761692855e-09
CA1 Perforant Path Associated,CA1 Radiatum,I,I,-0.000974727385196231,-5.140160562647487e-06,5.010255264718172e-09
CA3 O LM,CA3 Trilaminar,I,I,-0.0058731531588651666,-8.436310588175723e-07,4.95477441801119e-09
DG MOLAX,CA3 Mossy Fiber Associated,I,I,-0.0014391669944524268,-3.4289166060211417e-06,4.934783606115463e-09
CA1 Basket,CA1 Oriens Bistratified,I,I,-0.0011769419749004285,-4.157394832565559e-06,4.893012484680545e-09
CA1 Basket,CA1 Radiatum Giant,I,E,0.004464723070228236,-1.0769578061190988e-06,-4.808318362642328e-09
CA3 Basket,CA3 Lucidum ORAX,I,I,-4.865131145081331e-05,-9.528961720875592e-05,4.635964844851964e-09
DG HICAP,DG MOLAX,I,I,-0.018009979342638854,-2.5315340006474054e-07,4.559287505684767e-09
CA3 LMR Targeting,DG Semilunar Granule,I,E,0.008768683118336191,-5.182817704058948e-07,-4.544648610699564e-09
CA1 Neurogliaform,CA1 Perforant Path Associated QuadD,I,I,-0.0001881959512671451,-2.40155466240077e-05,4.519628642105604e-09
CA1 Axo Axonic,CA1 R Receiving Apical Targeting,I,I,-0.0008341293505031269,-5.3959685701262695e-06,4.5009357587347116e-09
CA1 Basket,CA3 Trilaminar,I,I,-0.005092215364490267,-8.759974937126509e-07,4.460767896738527e-09
CA1 Quadrilaminar,CA1 Trilaminar,I,I,-0.004312160371643534,-1.030373678428152e-06,4.4431365441024555e-09
CA1 Radial Trilaminar,CA1 Schaffer Collateral Associated,I,I,-0.008055906139460863,-5.458348089782883e-07,4.39719398877964e-09
CA3 Basket,DG HIPROM,I,I,-4.170657812025721e-05,-0.00010452560118776467,4.359405151504357e-09
DG HICAP,CA1 Back Projection,I,I,-0.007153846080049058,-6.078650266897609e-07,4.348572838383462e-09
DG Semilunar Granule,DG HICAP,E,I,-1.5758146679406814e-05,0.00027486754839604546,-4.331403145033835e-09
CA1 Radiatum Giant,CA1 Trilaminar,E,I,-3.0592378360926785e-05,0.00013822732571078304,-4.228702647963338e-09
CA1 Back Projection,CA1 Oriens Bistratified,I,I,-0.00034783125426783183,-1.2133625743409996e-05,4.2204542611467525e-09
CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated,I,I,-0.0015893342538654627,-2.617343702645656e-06,4.159834000753801e-09
CA1 Oriens Alveus,CA1 Ivy,I,I,-0.006883236223866097,-5.989356859551876e-07,4.1226158093328355e-09
DG Total Molecular Layer,DG HICAP,I,I,-0.0002448483959899764,-1.646556953076939e-05,4.031568288670314e-09
CA1 Perforant Path Associated QuadD,EC LIII Pyramidal,I,E,0.13172706025289083,2.982056620289309e-08,3.928175520983818e-09
CA3 Mossy Fiber Associated,DG Semilunar Granule,I,E,0.023242513474534657,-1.6701585359629948e-07,-3.881868227672899e-09
CA1 Basket,CA2 Bistratified,I,I,-8.417661659871649e-05,-4.578039061206398e-05,3.85363838829119e-09
CA1 Radiatum Giant,CA1 Horizontal Basket,E,I,-0.00031164859933718967,1.2305772844794136e-05,-3.835076870841716e-09
CA1 Radiatum Giant,CA1 Perforant Path Associated,E,I,-6.0051224960192474e-05,6.378657784785433e-05,-3.83046213578233e-09
CA1 R Receiving Apical Targeting,CA1 O LMR,I,I,-0.0031278739270198573,-1.222275466371466e-06,3.823123562899345e-09
CA1 Horizontal Basket,CA2 Bistratified,I,I,-0.00019496294962390083,-1.959458608143383e-05,3.820218299095772e-09
CA1 Basket CCK+,CA1 Quadrilaminar,I,I,-6.0205248230239746e-05,-6.314746166245753e-05,3.801808604497803e-09
CA3 Axo Axonic,CA3 LMR Targeting,I,I,-0.010781186473910178,-3.498182096402705e-07,3.77145535010116e-09
CA1 Horizontal Axo Axonic,CA1 Bistratified,I,I,-0.0055224958474746535,-6.769353543076166e-07,3.738372683172596e-09
CA1 Radial Trilaminar,CA1 Oriens Alveus,I,I,-0.0020980053296076116,-1.7728890351525508e-06,3.719530644552948e-09
CA1 OR LM,CA1 R Receiving Apical Targeting,I,I,-0.0007424233043430518,-4.955522579506034e-06,3.6790954482234733e-09
CA1 O LMR,CA1 Bistratified,I,I,-0.0018599382989651107,-1.966965946946043e-06,3.6584352974851213e-09
CA1 R Receiving Apical Targeting,CA1 Ivy,I,I,-0.004441583367207124,-8.139660096723264e-07,3.615297890032558e-09
CA1 Neurogliaform,SUB CA1 Projecting Pyramidal,I,E,0.003958811980850293,9.106859104267134e-07,3.60523429298883e-09
DG HICAP,CA1 Perforant Path Associated,I,I,-0.001667157333962297,-2.1527819244376607e-06,3.5890261737477135e-09
CA1 Schaffer Collateral Associated,CA1 Schaffer Collateral Associated,I,I,-0.0006296964073388222,-5.698143528668343e-06,3.5881005085034144e-09
CA1 Horizontal Axo Axonic,CA1 Oriens Alveus,I,I,-0.002464907377256662,-1.4549864114977993e-06,3.5864067395091227e-09
CA1 Oriens Bistratified,CA1 Trilaminar,I,I,-0.00020189340791356642,-1.7724937637344657e-05,3.578548064658951e-09
CA1 Oriens Alveus,CA1 LMR,I,I,-0.0007959405714380704,-4.368776615087763e-06,3.477286555498233e-09
CA1 O LM,CA1 Back Projection,I,I,-0.001143814235409952,-2.961122933178288e-06,3.3869745637681985e-09
CA2 Wide Arbor Basket,CA3 Mossy Fiber Associated ORDEN,I,I,-5.92768926583848e-05,-5.6833193828046904e-05,3.3688951299783136e-09
CA3 Basket,DG Hilar Ectopic Granule,I,E,3.362606213279441e-05,-9.920885089555824e-05,-3.336002984337178e-09
CA1 Trilaminar,CA2 Bistratified,I,I,-0.00038983769389025404,-8.503406411450247e-06,3.314948345651365e-09
CA1 Horizontal Basket,CA1 Radiatum Giant,I,E,0.00703977205489986,-4.60951559301722e-07,-3.244993905834778e-09
CA1 LMR,CA1 O LMR,I,I,-0.006543968633359306,-4.866120144599265e-07,3.184373759241544e-09
CA1 Axo Axonic,SUB CA1 Projecting Pyramidal,I,E,0.006928630822803556,4.5295814721098527e-07,3.1383797802060233e-09
CA1 O LMR,CA1 Oriens Alveus,I,I,-0.0007402580230560887,-4.2277430281546055e-06,3.12962069601089e-09
CA1 Oriens Alveus,CA1 Perforant Path Associated QuadD,I,I,-0.0002179015773926414,-1.4362400177170878e-05,3.1295896537498864e-09
CA1 Axo Axonic,CA1 Schaffer Collateral Associated,I,I,-0.003490013468014349,-8.910133711647729e-07,3.1096486655459256e-09
CA1 Schaffer Collateral Associated,CA1 Perforant Path Associated QuadD,I,I,-4.017582460777347e-05,-7.638904791865569e-05,3.068992991134714e-09
CA1 Neurogliaform Projecting,EC LIII Pyramidal,I,E,0.00839140925223083,-3.554443403104514e-07,-2.982678925934206e-09
DG MOPP,EC LI II Pyramidal Fan,I,E,0.05725813165845869,-5.2045742547315565e-08,-2.9800419790364398e-09
CA1 LMR,CA1 O LM,I,I,-0.005828099821939918,-5.083952683999503e-07,2.962978373236847e-09
CA1 SO SO,CA1 Ivy,I,I,-0.00494171161236954,-5.876222500305332e-07,2.9038596966626036e-09
DG MOPP,MEC LII Stellate,I,E,0.006275129697849256,-4.5100336263521486e-07,-2.830104594702114e-09
CA1 OR LM,CA1 Schaffer Collateral Associated,I,I,-0.003456619892596777,-8.182843954825886e-07,2.828498119226644e-09
CA3 Granule,CA3c Pyramidal,E,E,0.01435618719947015,1.9635334649056135e-07,2.818885399460924e-09
CA3 Granule,CA3 O LM,E,I,-0.007876261614324453,3.557485028071045e-07,-2.8019682770129923e-09
CA3 Basket CCK+,CA3 Lucidum ORAX,I,I,-1.3279986493430004e-05,-0.00021065852714271797,2.7975423951811524e-09
CA3 LMR Targeting,CA3 Granule,I,E,0.0001383735777033997,-2.012530519547065e-05,-2.7848104822700914e-09
DG HIPROM,CA3c Pyramidal,I,E,0.20038432089248867,-1.3886187510145142e-08,-2.7825742540061924e-09
CA1 Radial Trilaminar,CA1 SO SO,I,I,-0.0014287451881069104,-1.914172763965104e-06,2.7348651257204472e-09
CA1 Horizontal Basket,CA3 Trilaminar,I,I,-0.007259473244401315,-3.7493800442038135e-07,2.7218524113989802e-09
CA1 Radial Trilaminar,SUB CA1 Projecting Pyramidal,I,E,0.009808682072527195,2.774821700317065e-07,2.7217343866359427e-09
CA1 SO SO,CA1 Schaffer Collateral Associated,I,I,-0.002578796565158982,-1.0511080254771031e-06,2.7105937657113935e-09
CA1 Radial Trilaminar,CA1 Neurogliaform,I,I,-0.002566328618569938,-1.0378439966785723e-06,2.6634487502872235e-09
CA1 Trilaminar,CA3 Trilaminar,I,I,-0.016366287614754848,-1.6271077212013924e-07,2.6629712945370333e-09
CA3 Basket CCK+,DG HIPROM,I,I,-1.151202442095442e-05,-0.0002310766885198312,2.660160481353575e-09
CA1 Radial Trilaminar,CA1 OR LM,I,I,-0.0011559581882195037,-2.2879743108958387e-06,2.6448026391159213e-09
CA1 Schaffer Collateral Associated,CA1 O LMR,I,I,-0.0005464053738864611,-4.783514437892042e-06,2.613737994927686e-09
CA2 Wide Arbor Basket,CA1 Radial Trilaminar,I,I,-2.7159641781387866e-05,-9.398661885978212e-05,2.552642900475515e-09
CA1 Trilaminar,CA1 Oriens Bistratified,I,I,-0.0033000654897457587,-7.722087426849562e-07,2.5483394226145866e-09
CA1 Axo Axonic,CA1 Oriens Alveus,I,I,-0.0008630263636469945,-2.8940401197007026e-06,2.49763292075381e-09
CA1 Bistratified,CA1 O LMR,I,I,-0.00044925224292113967,-5.550607388767352e-06,2.493622818978383e-09
CA1 Basket,CA1 Quadrilaminar,I,I,-6.38759998387471e-05,-3.886442223381705e-05,2.482503828340297e-09
CA1 OR LM,CA1 SO SO,I,I,-0.0008645452022255697,-2.8696185681934492e-06,2.4809149653490553e-09
CA1 Radial Trilaminar,CA1 Ivy,I,I,-0.00799483072712685,-3.051491101033316e-07,2.43961548180953e-09
CA3 LMR Targeting,CA3 Mossy Fiber Associated,I,I,-0.0002953438175841058,-8.122112354955305e-06,2.3988156697595317e-09
CA1 Perforant Path Associated QuadD,CA1 Back Projection,I,I,-0.04928155609240708,4.795156225872813e-08,-2.3631276051720605e-09
CA3 Trilaminar,CA3 O LM,I,I,-0.00039579519873173837,-5.94823069174156e-06,2.3542811487400764e-09
CA1 Bistratified,CA1 Radial Trilaminar,I,I,-0.00042497960687909025,-5.418646967696311e-06,2.3028144581481526e-09
CA3 Horizontal Axo Axonic,CA3 O LM,I,I,-0.002326587611314538,-9.826348976636274e-07,2.286186179349524e-09
CA1 Ivy,SUB CA1 Projecting Pyramidal,I,E,0.0010887267912143158,2.081565249175284e-06,2.2662558544378346e-09
CA1 Back Projection,CA1 Quadrilaminar,I,I,-1.9921851572230305e-05,-0.00011342833026710415,2.259702359667167e-09
CA3 Pyramidal,DG Hilar Ectopic Granule,E,E,5.075143052842364e-07,0.004358717065270254,2.212111263311179e-09
CA1 O LM,CA1 SO SO,I,I,-0.0006377562873082848,-3.467347226798724e-06,2.2113224941718315e-09
CA1 Axo Axonic,CA1 SO SO,I,I,-0.0007047507782788639,-3.124669770703796e-06,2.2021134527679393e-09
CA1 Ivy,CA1 LMR,I,I,-0.00013057135071482858,-1.6697317418230185e-05,2.1801912886125495e-09
CA1 Axo Axonic,CA1 OR LM,I,I,-0.0005812444366308977,-3.7348583680576323e-06,2.1708656480378526e-09
CA1 Neurogliaform Projecting,CA1 Perforant Path Associated,I,I,-0.0010715991670707942,-2.0241903982347494e-06,2.1691207447410564e-09
CA1 Perforant Path Associated,CA1 Radial Trilaminar,I,I,-0.0006472855757680874,-3.2626240326872307e-06,2.1118494755127533e-09
CA3 Mossy Fiber Associated,CA3 O LM,I,I,-0.0017135258318225727,-1.2168979891505054e-06,2.085186139102336e-09
CA3 Mossy Fiber Associated ORDEN,CA3 LMR Targeting,I,I,-0.0017834016013087827,-1.1562290680897506e-06,2.0620207715110226e-09
CA1 Axo Axonic,CA1 Neurogliaform,I,I,-0.0012085866220029255,-1.694162525022253e-06,2.0475421632405916e-09
CA3 Lucidum ORAX,CA3c Pyramidal,I,E,0.14744665669503695,-1.3755550558762916e-08,-2.0282099408891395e-09
DG Hilar Ectopic Granule,DG Mossy,E,E,0.08086612627118099,2.5006645652042005e-08,2.022190564916708e-09
CA1 Radiatum Giant,CA1 Back Projection,E,I,-0.00011197510103549782,1.8010941752060062e-05,-2.0167770224313916e-09
DG Granule,DG Neurogliaform,E,I,-8.292725999796248e-05,2.4219096752354653e-05,-2.008423333298323e-09
CA1 Horizontal Basket,CA1 Oriens Bistratified,I,I,-0.0011286201562052806,-1.7794175591797412e-06,2.0082865235958585e-09
CA3 Mossy Fiber Associated ORDEN,CA3 Mossy Fiber Associated,I,I,-0.00220568630817984,-8.832067059729529e-07,1.9480769386571597e-09
DG Hilar Ectopic Granule,EC LII III Pyramidal Tripolar,E,E,0.03656380107281377,5.233273237502304e-08,1.9134836161571433e-09
DG AIPRIM,DG Hilar Ectopic Granule,I,E,0.0003077750136503397,-6.199301553240946e-06,-1.9079901201713044e-09
CA1 Radial Trilaminar,CA1 LMR,I,I,-0.0008566986822641311,-2.2258287953041105e-06,1.9068645958825898e-09
CA3 Spiny Lucidum,DG Semilunar Granule,I,E,0.01764656052487298,-1.0436755859579762e-07,-1.84172843959397e-09
CA1 LMR,CA1 Recurrent O LM,I,I,-0.002370430877718162,-7.749880523609191e-07,1.8370556091789822e-09
CA2 Wide Arbor Basket,CA3 Trilaminar,I,I,-0.00042809403364607005,-4.1819039511888496e-06,1.7902481307848726e-09
CA1 R Receiving Apical Targeting,CA1 Radiatum,I,I,-0.0009484384543579976,-1.8798755376849313e-06,1.7829462493473059e-09
DG Hilar Ectopic Granule,DG AIPRIM,E,I,-0.012063923192853418,1.4622753674680752e-07,-1.7640777719936368e-09
CA1 Perforant Path Associated QuadD,CA1 Perforant Path Associated,I,I,-0.01035284376583525,1.6982266119386844e-07,-1.7581474792384927e-09
CA3 Mossy Fiber Associated ORDEN,CA3 O LM,I,I,-0.004270125885542574,-4.1063482163856796e-07,1.7534623813840069e-09
DG Hilar Ectopic Granule,CA2 Pyramidal,E,E,0.08584655345670844,2.0273032006563605e-08,1.7403699258810237e-09
CA1 Quadrilaminar,EC LIII Pyramidal,I,E,0.020703999563603755,-8.349306340728558e-08,-1.7286403483483813e-09
CA1 OR LM,CA1 Oriens Alveus,I,I,-0.0006474150880423366,-2.657814064850562e-06,1.720708926795387e-09
DG Hilar Ectopic Granule,MEC LV Pyramidal,E,E,0.1399927329676964,1.2166612913223163e-08,1.7032373926821771e-09
CA3 Mossy Fiber Associated,CA3 Granule,I,E,0.00025851078408948886,-6.485362245087641e-06,-1.6765360790819739e-09
CA1 Neurogliaform,CA1 O LM,I,I,-0.0010599819685940509,-1.5711843354056317e-06,1.665427064867397e-09
CA1 O LM,CA1 Bistratified,I,I,-0.0011043726386066992,-1.494121845702522e-06,1.6500672851384058e-09
CA3 Axo Axonic,CA3 O LM,I,I,-0.012706309902829846,-1.2423795775942664e-07,1.5786059929859588e-09
CA1 Bistratified,CA1 Radiatum,I,I,-0.000183379979436098,-8.536906234740547e-06,1.5654976897746182e-09
CA1 Neurogliaform,CA1 LMR,I,I,-0.00021281703180502126,-7.305085305747392e-06,1.5546465718516362e-09
CA1 Oriens Alveus,CA1 O LMR,I,I,-0.0017114499460175866,-8.993795639846112e-07,1.5392431062307834e-09
DG HICAP,DG HIPP,I,I,-0.021150720932149182,-7.256393870583125e-08,1.5347796173046151e-09
DG Mossy,DG Hilar Ectopic Granule,E,E,6.156677528229104e-05,2.4862491406531894e-05,1.5307034213838414e-09
DG Neurogliaform,EC LII III Pyramidal Tripolar,I,E,0.00800393043101968,-1.9106196795261434e-07,-1.5292466995064367e-09
CA1 Horizontal Axo Axonic,CA1 Ivy,I,I,-0.006057239952117469,-2.504318092546552e-07,1.5169255602983588e-09
CA1 Schaffer Collateral Associated,CA1 O LM,I,I,-0.0002991960841245941,-4.997649121438689e-06,1.495277046963174e-09
CA1 Recurrent O LM,CA1 Back Projection,I,I,-0.0008153999842175158,-1.8305445419647845e-06,1.492625990627545e-09
CA3 Mossy Fiber Associated ORDEN,DG Semilunar Granule,I,E,0.02622434056711594,-5.635848350789522e-08,-1.4779640653572313e-09
CA1 O LM,CA1 Oriens Alveus,I,I,-0.00045036273521174234,-3.211424796748455e-06,1.446306055390448e-09
CA1 OR LM,CA1 Ivy,I,I,-0.0031305537884679575,-4.57462131373316e-07,1.4321098084513608e-09
CA1 Axo Axonic,CA1 Ivy,I,I,-0.002867282995768482,-4.981212865666012e-07,1.4282546948027348e-09
CA1 Schaffer Collateral Associated,CA1 Ivy,I,I,-0.0004471939074195871,-3.1855488114964947e-06,1.4245580202889391e-09
CA1 Basket CCK+,CA1 Neurogliaform Projecting,I,I,-0.00017078995296777985,-8.163568740235937e-06,1.3942555211941334e-09
CA1 OR LM,CA1 LMR,I,I,-0.00041206765827010803,-3.336835504541101e-06,1.375001992388806e-09
CA1 Oriens Alveus,CA1 O LM,I,I,-0.001400290230169926,-9.396404142073262e-07,1.3157692918873414e-09
CA1 O LMR,CA1 Ivy,I,I,-0.0017599217686028517,-7.276778169457935e-07,1.2806560305723032e-09
CA1 Radiatum Giant,CA1 R Receiving Apical Targeting,E,I,-3.498771201503715e-05,3.642022330594893e-05,-1.2742602845518853e-09
CA1 Neurogliaform Projecting,EC LI II Pyramidal Fan,I,E,0.029166835355795964,-4.341968869876659e-08,-1.2664149114768397e-09
CA1 Oriens Alveus,CA1 Recurrent O LM,I,I,-0.000882908209642924,-1.4323699290475422e-06,1.2646511696017274e-09
CA1 Perforant Path Associated,CA1 Oriens Bistratified,I,I,-0.0018195985294371458,-6.889591411557086e-07,1.2536290400892063e-09
CA1 Axo Axonic,CA1 LMR,I,I,-0.00034497504718117614,-3.6334128676253555e-06,1.2534367754377495e-09
