table_type,method,seed,sender,receiver,visit_count,visit_probability,weight
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LII Oblique Pyramidal,EC LIII Stellate,4,0.002,10.32561677726892
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,7,0.0035,65.96508301620779
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,LEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,4,0.002,182.03338687850896
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LII III Pyramidal Tripolar,LEC LIII Complex Pyramidal,7,0.0035,1473.3354903489894
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Pyramidal Fan,EC LIII V Bipolar Pyramidal,1,0.0005,685.3833295401618
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,EC LI II Multipolar Pyramidal,4,0.002,397.3319836201498
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,MEC LIII Complex Pyramidal,1,0.0005,1440.789466146968
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LII III Pyramidal Tripolar,EC LI II Pyramidal Fan,3,0.0015,372.0363013112631
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,EC LIII Stellate,2,0.001,151.053741755289
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,MEC LII Stellate,2,0.001,900.6001307658568
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LIII Pyramidal,CA1 Radiatum Giant,2,0.001,18.928721623651768
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,3,0.0015,98.98823815329015
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,3,0.0015,58.72183615697319
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,EC LIII Pyramidal Stellate,2,0.001,183.66159867184444
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,4,0.002,27.333796694124377
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LII Stellate,MEC LIII Complex Pyramidal,1,0.0005,3196.6416341268605
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Pyramidal Fan,MEC LV Superficial Pyramidal,2,0.001,389.0107918291259
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LII III Pyramidal Multiform,EC LII III Pyramidal Tripolar,4,0.002,101.0588892270336
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,LEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,2,0.001,61.890324535095615
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,3,0.0015,662.4278400096001
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,7,0.0035,42.1445305739916
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Multipolar Pyramidal,EC LIII Stellate,4,0.002,32.21117840203443
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,4,0.002,388.0471277671555
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Multipolar Pyramidal,EC LV Deep Pyramidal,1,0.0005,2817.227604211794
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LIII Pyramidal,MEC LV Superficial Pyramidal,1,0.0005,17.56277497888917
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,1,0.0005,34.43974613947271
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Pyramidal Fan,MEC LII III Pyramidal Multiform,2,0.001,2164.0184874065267
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Pyramidal Fan,EC LV Deep Pyramidal,1,0.0005,426.2149282942818
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,2,0.001,958.451675236712
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal,1,0.0005,25.32830792342784
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LV Deep Pyramidal,MEC LV Superficial Pyramidal,3,0.0015,71.48087991739837
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,1,0.0005,120.46903316644207
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,2,0.001,28.33873628470545
edge_frequency,boltzmann_path_sampling,CA1 Pyramidal,EC LI II Pyramidal Fan,EC LIII Pyramidal,1,0.0005,1657.9926157766406
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Radiatum Giant,CA1 Pyramidal,2000,1.0,52.52606827667822
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,MEC LV VI Pyramidal Polymorphic,1085,0.5425,13564.64480225756
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV VI Pyramidal Polymorphic,EC LIV VI Deep Multipolar Principal,1263,0.6315,86.77596588341953
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,LEC LVI Multipolar Pyramidal,522,0.261,2246.3636143897743
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal,LEC LIII Multipolar Principal,752,0.376,304.0317537911717
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,LEC LIII Complex Pyramidal,393,0.1965,556.0635991085179
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Complex Pyramidal,EC LIII Pyramidal,50,0.025,304.8668842320541
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal,MEC LII III Pyramidal Multiform,4,0.002,17.53379191328466
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform,MEC LV Superficial Pyramidal,30,0.015,589.7870748828476
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,52,0.026,495.9622533998108
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,21,0.0105,159.8639157558095
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,34,0.017,149.07265177363325
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,19,0.0095,110.84041939754674
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal,EC LIII Stellate,132,0.066,29349.85984134182
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Stellate,EC LII III Pyramidal Tripolar,45,0.0225,69.81600034271409
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar,DG Granule,62,0.031,2807.534322760256
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Granule,DG Mossy,319,0.1595,44908.709978571016
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Mossy,DG Semilunar Granule,77,0.0385,50.6486718617241
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Semilunar Granule,DG Hilar Ectopic Granule,26,0.013,4588.842439594102
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Hilar Ectopic Granule,CA3c Pyramidal,365,0.1825,0.0550567880071112
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3c Pyramidal,CA2 Pyramidal,1006,0.503,24424.53581944845
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA2 Pyramidal,CA3 Pyramidal,349,0.1745,1188.4585744965177
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3 Pyramidal,CA3 Granule,334,0.167,3063.7033025481774
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,LEC LVI Multipolar Pyramidal,405,0.2025,10569.009270094895
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal,LEC LIII Complex Pyramidal,127,0.0635,175.93242994355498
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,112,0.056,814.9191961799069
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,EC LI II Multipolar Pyramidal,431,0.2155,539.4518276519966
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,147,0.0735,30698.001365671505
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,7,0.0035,22.884394947232725
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Pyramidal,DG Granule,249,0.1245,9568.736896643586
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Granule,DG Hilar Ectopic Granule,114,0.057,25114.71428869603
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Hilar Ectopic Granule,DG Mossy,171,0.0855,1.6138578915994803
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Semilunar Granule,CA3c Pyramidal,54,0.027,197.66611097545177
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,EC LIII Stellate,159,0.0795,407.20715251546153
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Stellate,MEC LIII Complex Pyramidal,253,0.1265,165.81222907217855
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,MEC LII Stellate,837,0.4185,1193.0847203135872
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,CA3 Granule,839,0.4195,19640.6765649223
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3 Granule,CA3c Pyramidal,807,0.4035,2.280811281935155
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA2 Pyramidal,DG Mossy,729,0.3645,4836.413875657298
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Mossy,DG Hilar Ectopic Granule,991,0.4955,2119.754290320353
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Hilar Ectopic Granule,CA3 Pyramidal,664,0.332,0.0133035385226386
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,250,0.125,538.1000722266449
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal Stellate,MEC LIII Complex Pyramidal,306,0.153,647.4324185181202
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,MEC LV Pyramidal,16,0.008,1511.061780907998
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,EC LIII V Bipolar Pyramidal,28,0.014,209.4703326398128
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal,MEC LIII Complex Pyramidal,115,0.0575,1055.6037252397975
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,DG Hilar Ectopic Granule,14,0.007,257.1632982955139
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Mossy,DG Granule,167,0.0835,968.2502990077752
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Granule,CA2 Pyramidal,71,0.0355,3360.733225493062
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA2 Pyramidal,CA3c Pyramidal,36,0.018,2212.266414990227
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3c Pyramidal,SUB CA1 Projecting Pyramidal,75,0.0375,1119.4402227874016
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal,EC LIII Pyramidal Stellate,70,0.035,138.9942025493572
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal Stellate,SUB CA1 Projecting Pyramidal,124,0.062,389.79456390732304
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,SUB CA1 Projecting Pyramidal,63,0.0315,4318.325857573143
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,67,0.0335,324.0973058650725
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,MEC LV Multipolar Pyramidal,15,0.0075,1128.5267528195718
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,79,0.0395,138.44761428854213
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,5,0.0025,42.1445305739916
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar,EC LIII Pyramidal Stellate,11,0.0055,1645.5753097666966
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal Stellate,MEC LIII Bipolar Complex Pyramidal,126,0.063,418.9168875087689
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Stellate,EC LIII Pyramidal,48,0.024,65.42000887199006
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal,EC LV Deep Pyramidal,16,0.008,31.48238204973288
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LV Deep Pyramidal,MEC LV Pyramidal,63,0.0315,172.39609835538727
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,11,0.0055,30.618594269109543
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LV Deep Pyramidal,MEC LV VI Pyramidal Polymorphic,97,0.0485,633.5577406795122
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,SUB CA1 Projecting Pyramidal,64,0.032,1100.6348653392354
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,96,0.048,1427.516326568439
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,EC LIII Stellate,27,0.0135,217.134348499229
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LII III Pyramidal Tripolar,EC LI II Multipolar Pyramidal,111,0.0555,4216.395703649579
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LI II Multipolar Pyramidal,MEC LII Oblique Pyramidal,21,0.0105,16023.203768902797
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Oblique Pyramidal,MEC LV Superficial Pyramidal,79,0.0395,73.63513359542591
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,16,0.008,119.30312597007098
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform,MEC LV Multipolar Pyramidal,68,0.034,750.744376370936
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,4,0.002,31.88776158532124
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal,EC LV Deep Pyramidal,21,0.0105,430.7344261554038
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LV Deep Pyramidal,LEC LVI Multipolar Pyramidal,182,0.091,608.8907703194651
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,EC LIII Pyramidal Stellate,144,0.072,406.0536249631236
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,187,0.0935,268.5769974548232
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,LEC LIII Multipolar Principal,263,0.1315,1887.6870292903488
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,EC LV Deep Pyramidal,116,0.058,6927.87660371489
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal Stellate,EC LIII Pyramidal,26,0.013,241.99019548048847
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal,MEC LIII Complex Pyramidal,126,0.063,95.38401512691595
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,74,0.037,496.8518298322453
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform,MEC LV VI Pyramidal Polymorphic,63,0.0315,1304.0113874450217
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,MEC LV Multipolar Pyramidal,69,0.0345,1174.282004366153
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal,51,0.0255,188.7882684418888
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3c Pyramidal,DG Granule,103,0.0515,7159.489110348726
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA3 Pyramidal,CA2 Pyramidal,138,0.069,12467.302061608583
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,MEC LV Multipolar Pyramidal,45,0.0225,3851.18781666244
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,112,0.056,457.2402797600769
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,17,0.0085,158.0456038737529
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,39,0.0195,146.3802679317498
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,67,0.0335,218.5111462490885
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,61,0.0305,115.70855122819788
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,EC LIII V Bipolar Pyramidal,72,0.036,5659.759259805604
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,26,0.013,927.9060870741498
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Multipolar Principal,EC LIII Pyramidal,44,0.022,254.50402850154305
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,CA2 Pyramidal,49,0.0245,6045.530483170607
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,DG Granule,CA3 Pyramidal,72,0.036,234.86430763410192
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LIII Complex Pyramidal,EC LIII Stellate,105,0.0525,422.07977447495017
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Stellate,MEC LII III Pyramidal Multiform,38,0.019,64.21168926195364
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform,EC LIII V Bipolar Pyramidal,3,0.0015,143.0745024145248
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,10,0.005,384.0111387577682
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Superficial Pyramidal,MEC LII Stellate,30,0.015,135.01248410172684
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,EC LIII V Bipolar Pyramidal,49,0.0245,1041.5860657419018
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,9,0.0045,6.439268930923632
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LI II Pyramidal Fan,DG Granule,26,0.013,6731.854220776941
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal,SUB CA1 Projecting Pyramidal,13,0.0065,28.96152097793103
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,LEC LIII Multipolar Principal,35,0.0175,3004.906539138589
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,81,0.0405,523.6053163655115
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII Stellate,EC LIII Pyramidal Stellate,13,0.0065,723.0169044557828
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal Stellate,MEC LII III Pyramidal Multiform,26,0.013,241.6045148791969
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LII III Pyramidal Multiform,MEC LV Pyramidal,56,0.028,548.8069668104904
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Pyramidal,DG Hilar Ectopic Granule,23,0.0115,3669.647725263941
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,75,0.0375,552.0532459996851
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII Pyramidal,EC LIII V Bipolar Pyramidal,17,0.0085,34.402964559753684
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,CA1 Pyramidal,MEC LV Pyramidal,45,0.0225,3424.360693274852
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,9,0.0045,58.72183615697319
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,LEC LVI Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,47,0.0235,101.04977810289805
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIII V Bipolar Pyramidal,LEC LIII Multipolar Principal,82,0.041,1092.637693563088
edge_frequency,boltzmann_path_sampling,CA1 Radiatum Giant,EC LIV VI Deep Multipolar Principal,LEC LIII Complex Pyramidal,91,0.0455,1319.060493589653
