table_type,method,seed,terminal,count,probability
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,CA2 Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LIII Complex Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,CA3 Granule,177,0.0885
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LV Multipolar Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,DG Mossy,34,0.017
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LV VI Pyramidal Polymorphic,52,0.026
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LIV VI Deep Multipolar Principal,30,0.015
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LII III Pyramidal Tripolar,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,SUB CA1 Projecting Pyramidal,27,0.0135
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LV Deep Pyramidal,35,0.0175
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,LEC LIII Multipolar Principal,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LIII V Bipolar Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LII III Pyramidal Multiform,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,LEC LVI Multipolar Pyramidal,28,0.014
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LV Superficial Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LIII Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LIII Stellate,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,CA3 Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LII Oblique Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,MEC LV Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,EC LIII Pyramidal Stellate,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LII Stellate,DG Semilunar Granule,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA1 Radiatum Giant,1066,0.533
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,DG Granule,35,0.0175
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,SUB CA1 Projecting Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,39,0.0195
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,DG Mossy,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA2 Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LV Multipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal Stellate,30,0.015
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA3 Granule,234,0.117
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,DG Hilar Ectopic Granule,25,0.0125
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,DG Semilunar Granule,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LII Oblique Pyramidal,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA1 Pyramidal,34,0.017
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,LEC LIII Multipolar Principal,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LV VI Pyramidal Polymorphic,53,0.0265
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,LEC LVI Multipolar Pyramidal,40,0.02
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LI II Multipolar Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LIII Stellate,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LII III Pyramidal Tripolar,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,LEC LIII Complex Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LV Deep Pyramidal,32,0.016
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LV Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LIV VI Deep Multipolar Principal,31,0.0155
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LV Superficial Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LII Stellate,25,0.0125
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA3c Pyramidal,30,0.015
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,CA3 Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LIII Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,MEC LII III Pyramidal Multiform,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LIII V Bipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LIII Bipolar Complex Pyramidal,EC LI II Pyramidal Fan,6,0.003
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA3c Pyramidal,35,0.0175
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LII III Pyramidal Multiform,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LIII Bipolar Complex Pyramidal,25,0.0125
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA1 Radiatum Giant,1098,0.549
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LIII Stellate,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LV VI Pyramidal Polymorphic,53,0.0265
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,LEC LIII Complex Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,37,0.0185
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,LEC LVI Multipolar Pyramidal,31,0.0155
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LV Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LII Stellate,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA3 Granule,208,0.104
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LIII V Bipolar Pyramidal,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LV Multipolar Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,DG Hilar Ectopic Granule,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LII III Pyramidal Tripolar,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LV Superficial Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA2 Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,DG Semilunar Granule,15,0.0075
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,SUB CA1 Projecting Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,MEC LII Oblique Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LV Deep Pyramidal,40,0.02
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LIII Pyramidal Stellate,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA1 Pyramidal,38,0.019
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LIII Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,CA3 Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,DG Granule,39,0.0195
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,DG Mossy,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LI II Multipolar Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LIII Complex Pyramidal,EC LI II Pyramidal Fan,3,0.0015
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA1 Radiatum Giant,1073,0.5365
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LIII Pyramidal Stellate,25,0.0125
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,DG Hilar Ectopic Granule,36,0.018
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,DG Mossy,26,0.013
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LIII Bipolar Complex Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA1 Pyramidal,40,0.02
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LII III Pyramidal Multiform,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA3 Granule,207,0.1035
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LV Superficial Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA3c Pyramidal,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LI II Multipolar Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LIV VI Deep Multipolar Principal,36,0.018
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,LEC LIII Multipolar Principal,43,0.0215
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LIII Stellate,25,0.0125
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LII III Pyramidal Tripolar,5,0.0025
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,SUB CA1 Projecting Pyramidal,26,0.013
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LII Stellate,27,0.0135
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,LEC LIII Complex Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LV Deep Pyramidal,38,0.019
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA2 Pyramidal,31,0.0155
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LV VI Pyramidal Polymorphic,57,0.0285
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,DG Semilunar Granule,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LIII Complex Pyramidal,26,0.013
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LIII V Bipolar Pyramidal,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LII Oblique Pyramidal,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LIII Pyramidal,9,0.0045
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,CA3 Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,DG Granule,34,0.017
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,LEC LVI Multipolar Pyramidal,26,0.013
terminal_distribution,boltzmann_path_sampling,MEC LV Multipolar Pyramidal,EC LI II Pyramidal Fan,2,0.001
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA3c Pyramidal,27,0.0135
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA1 Radiatum Giant,1130,0.565
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LII Oblique Pyramidal,17,0.0085
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,DG Granule,39,0.0195
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA3 Granule,135,0.0675
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LIII Complex Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,LEC LIII Complex Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LV VI Pyramidal Polymorphic,62,0.031
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LV Deep Pyramidal,63,0.0315
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LII III Pyramidal Tripolar,10,0.005
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LV Superficial Pyramidal,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,DG Hilar Ectopic Granule,48,0.024
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LIV VI Deep Multipolar Principal,33,0.0165
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA1 Pyramidal,37,0.0185
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LI II Multipolar Pyramidal,27,0.0135
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LIII Stellate,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,SUB CA1 Projecting Pyramidal,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LV Multipolar Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LII Stellate,28,0.014
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,LEC LIII Multipolar Principal,32,0.016
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA3 Pyramidal,16,0.008
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,DG Mossy,28,0.014
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LIII V Bipolar Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LIII Bipolar Complex Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LIII Pyramidal Stellate,24,0.012
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,DG Semilunar Granule,13,0.0065
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LIII Pyramidal,8,0.004
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,LEC LVI Multipolar Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,CA2 Pyramidal,31,0.0155
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,EC LI II Pyramidal Fan,2,0.001
terminal_distribution,boltzmann_path_sampling,MEC LV Pyramidal,MEC LII III Pyramidal Multiform,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA1 Radiatum Giant,1041,0.5205
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LV Deep Pyramidal,35,0.0175
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LV Pyramidal,12,0.006
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LIII Stellate,21,0.0105
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA2 Pyramidal,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA3 Granule,220,0.11
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LIV VI Deep Multipolar Principal,30,0.015
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,LEC LVI Multipolar Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LV Multipolar Pyramidal,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LII III Pyramidal Multiform,18,0.009
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,DG Hilar Ectopic Granule,42,0.021
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,LEC LIII Complex Pyramidal,29,0.0145
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LIII Bipolar Complex Pyramidal,23,0.0115
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LIII Pyramidal Stellate,22,0.011
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,70,0.035
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LIII Pyramidal,10,0.005
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LI II Multipolar Pyramidal,15,0.0075
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,DG Semilunar Granule,11,0.0055
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,DG Granule,28,0.014
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,14,0.007
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,LEC LIII Multipolar Principal,41,0.0205
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LIII Complex Pyramidal,34,0.017
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA3c Pyramidal,28,0.014
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LII Stellate,42,0.021
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,SUB CA1 Projecting Pyramidal,26,0.013
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA1 Pyramidal,39,0.0195
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,CA3 Pyramidal,19,0.0095
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,DG Mossy,27,0.0135
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LII III Pyramidal Tripolar,20,0.01
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,MEC LII Oblique Pyramidal,13,0.0065
terminal_distribution,boltzmann_path_sampling,MEC LV Superficial Pyramidal,EC LI II Pyramidal Fan,3,0.0015
terminal_distribution,boltzmann_path_sampling,MEC LV VI Pyramidal Polymorphic,CA3 Granule,244,0.122
terminal_distribution,boltzmann_path_sampling,MEC LV VI Pyramidal Polymorphic,CA1 Radiatum Giant,1091,0.5455
terminal_distribution,boltzmann_path_sampling,MEC LV VI Pyramidal Polymorphic,DG Hilar Ectopic Granule,44,0.022
