triad_id,motif,rees_superpattern,rees_superpattern_name,node_a,node_b,node_c,node_ei_signature,edge_ei_signature,region_signature,region_count,within_region,nonself_edge_count,self_edge_count,edge_count,nonself_total_weight,nonself_total_abs_weight,self_total_weight,self_total_abs_weight,total_weight,total_abs_weight,mean_abs_weight,spectral_radius,max_real,edge_1_pre,edge_1_post,edge_1_pre_class,edge_1_post_class,edge_1_pre_region,edge_1_post_region,edge_1_weight,edge_1_abs_weight,edge_1_edge_type,edge_2_pre,edge_2_post,edge_2_pre_class,edge_2_post_class,edge_2_pre_region,edge_2_post_region,edge_2_weight,edge_2_abs_weight,edge_2_edge_type
T077006,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG Axo Axonic,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-12.495405341848404,12.495405341848404,0,0,-12.495405341848404,12.495405341848404,6.247702670924202,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG Axo Axonic,i,i,CA3,DG,-2.402926922666154,2.402926922666154,between_nodes
T077007,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG Basket,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-10.980258377317202,10.980258377317202,0,0,-10.980258377317202,10.980258377317202,5.490129188658601,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG Basket,i,i,CA3,DG,-0.8877799581349533,0.8877799581349533,between_nodes
T077009,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG HICAP,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-12.507310615412784,12.507310615412784,0,0,-12.507310615412784,12.507310615412784,6.253655307706392,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG HICAP,i,i,CA3,DG,-2.4148321962305337,2.4148321962305337,between_nodes
T077010,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG HIPP,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-10.410260535397594,10.410260535397594,0,0,-10.410260535397594,10.410260535397594,5.205130267698797,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG HIPP,i,i,CA3,DG,-0.3177821162153434,0.3177821162153434,between_nodes
T077013,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG MOLAX,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-11.801474561114087,11.801474561114087,0,0,-11.801474561114087,11.801474561114087,5.900737280557044,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG MOLAX,i,i,CA3,DG,-1.708996141931837,1.708996141931837,between_nodes
T077015,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG Mossy,1E-2I,I->I + I->E,CA3-DG,2,False,2,0,2,-11.383264636361814,11.383264636361814,0,0,-11.383264636361814,11.383264636361814,5.691632318180907,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG Mossy,i,e,CA3,DG,-1.290786217179564,1.290786217179564,between_nodes
T077018,021D,C,single input module,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,DG Total Molecular Layer,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-11.501102769508526,11.501102769508526,0,0,-11.501102769508526,11.501102769508526,5.750551384754263,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,CA3 Mossy Fiber Associated ORDEN,DG Total Molecular Layer,i,i,CA3,DG,-1.4086243503262763,1.4086243503262763,between_nodes
T077033,021U,A,simple regulation,CA3 Axo Axonic,CA3 Mossy Fiber Associated ORDEN,MEC LII Stellate,1E-2I,I->I + E->I,CA3-MEC,2,False,2,0,2,14943.176327004227,14963.361283842592,0,0,14943.176327004227,14963.361283842592,7481.680641921296,0.0,0.0,CA3 Mossy Fiber Associated ORDEN,CA3 Axo Axonic,i,i,CA3,CA3,-10.09247841918225,10.09247841918225,between_nodes,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes
T077044,021U,A,simple regulation,CA3 Axo Axonic,CA3 O LM,CA3 Spiny Lucidum,0E-3I,I->I + I->I,CA3,1,True,2,0,2,-347.14206338901135,347.14206338901135,0,0,-347.14206338901135,347.14206338901135,173.57103169450568,0.0,0.0,CA3 O LM,CA3 Axo Axonic,i,i,CA3,CA3,-333.0721548394777,333.0721548394777,between_nodes,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes
T077050,021U,A,simple regulation,CA3 Axo Axonic,CA3 O LM,DG Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,9450.937386884052,10117.081696563007,0,0,9450.937386884052,10117.081696563007,5058.540848281504,0.0,0.0,CA3 O LM,CA3 Axo Axonic,i,i,CA3,CA3,-333.0721548394777,333.0721548394777,between_nodes,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes
T077054,021U,A,simple regulation,CA3 Axo Axonic,CA3 O LM,DG Hilar Ectopic Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,-332.38292774791023,333.7613819310452,0,0,-332.38292774791023,333.7613819310452,166.8806909655226,0.0,0.0,CA3 O LM,CA3 Axo Axonic,i,i,CA3,CA3,-333.0721548394777,333.0721548394777,between_nodes,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes
T077059,021U,A,simple regulation,CA3 Axo Axonic,CA3 O LM,DG Semilunar Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,856.9821258812092,1523.1264355601645,0,0,856.9821258812092,1523.1264355601645,761.5632177800823,0.0,0.0,CA3 O LM,CA3 Axo Axonic,i,i,CA3,CA3,-333.0721548394777,333.0721548394777,between_nodes,DG Semilunar Granule,CA3 Axo Axonic,e,i,DG,CA3,1190.0542807206868,1190.0542807206868,between_nodes
T077075,021U,A,simple regulation,CA3 Axo Axonic,CA3 O LM,MEC LII Stellate,1E-2I,I->I + E->I,CA3-MEC,2,False,2,0,2,14620.196650583932,15286.340960262887,0,0,14620.196650583932,15286.340960262887,7643.170480131444,0.0,0.0,CA3 O LM,CA3 Axo Axonic,i,i,CA3,CA3,-333.0721548394777,333.0721548394777,between_nodes,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes
T077128,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG AIPRIM,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-53.39966891712487,53.39966891712487,0,0,-53.39966891712487,53.39966891712487,26.699834458562435,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG AIPRIM,i,i,CA3,DG,-39.32976036759124,39.32976036759124,between_nodes
T077129,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG Axo Axonic,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-98.81719553766024,98.81719553766024,0,0,-98.81719553766024,98.81719553766024,49.40859776883012,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG Axo Axonic,i,i,CA3,DG,-84.7472869881266,84.7472869881266,between_nodes
T077130,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG Basket,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-41.29408436269168,41.29408436269168,0,0,-41.29408436269168,41.29408436269168,20.64704218134584,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG Basket,i,i,CA3,DG,-27.224175813158045,27.224175813158045,between_nodes
T077132,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG HICAP,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-51.60127692936108,51.60127692936108,0,0,-51.60127692936108,51.60127692936108,25.80063846468054,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG HICAP,i,i,CA3,DG,-37.53136837982744,37.53136837982744,between_nodes
T077136,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG MOLAX,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-29.93450254092192,29.93450254092192,0,0,-29.93450254092192,29.93450254092192,14.96725127046096,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG MOLAX,i,i,CA3,DG,-15.864593991388285,15.864593991388285,between_nodes
T077137,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG MOPP,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-17.799473407007653,17.799473407007653,0,0,-17.799473407007653,17.799473407007653,8.899736703503827,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG MOPP,i,i,CA3,DG,-3.729564857474021,3.729564857474021,between_nodes
T077139,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG Neurogliaform,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-15.727142944020692,15.727142944020692,0,0,-15.727142944020692,15.727142944020692,7.863571472010346,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG Neurogliaform,i,i,CA3,DG,-1.657234394487059,1.657234394487059,between_nodes
T077141,021D,C,single input module,CA3 Axo Axonic,CA3 Spiny Lucidum,DG Total Molecular Layer,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-24.38701506810235,24.38701506810235,0,0,-24.38701506810235,24.38701506810235,12.193507534051175,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,CA3 Spiny Lucidum,DG Total Molecular Layer,i,i,CA3,DG,-10.317106518568716,10.317106518568716,between_nodes
T077156,021U,A,simple regulation,CA3 Axo Axonic,CA3 Spiny Lucidum,MEC LII Stellate,1E-2I,I->I + E->I,CA3-MEC,2,False,2,0,2,14939.198896873875,14967.338713972944,0,0,14939.198896873875,14967.338713972944,7483.669356986472,0.0,0.0,CA3 Spiny Lucidum,CA3 Axo Axonic,i,i,CA3,CA3,-14.069908549533633,14.069908549533633,between_nodes,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes
T077170,021U,A,simple regulation,CA3 Axo Axonic,CA3 Trilaminar,DG Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,9663.411472834887,9904.607610612173,0,0,9663.411472834887,9904.607610612173,4952.303805306086,0.0,0.0,CA3 Trilaminar,CA3 Axo Axonic,i,i,CA3,CA3,-120.59806888864291,120.59806888864291,between_nodes,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes
T077174,021U,A,simple regulation,CA3 Axo Axonic,CA3 Trilaminar,DG Hilar Ectopic Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,-119.9088417970754,121.28729598021043,0,0,-119.9088417970754,121.28729598021043,60.643647990105215,0.0,0.0,CA3 Trilaminar,CA3 Axo Axonic,i,i,CA3,CA3,-120.59806888864291,120.59806888864291,between_nodes,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes
T077179,021U,A,simple regulation,CA3 Axo Axonic,CA3 Trilaminar,DG Semilunar Granule,1E-2I,I->I + E->I,CA3-DG,2,False,2,0,2,1069.456211832044,1310.6523496093298,0,0,1069.456211832044,1310.6523496093298,655.3261748046649,0.0,0.0,CA3 Trilaminar,CA3 Axo Axonic,i,i,CA3,CA3,-120.59806888864291,120.59806888864291,between_nodes,DG Semilunar Granule,CA3 Axo Axonic,e,i,DG,CA3,1190.0542807206868,1190.0542807206868,between_nodes
T077195,021U,A,simple regulation,CA3 Axo Axonic,CA3 Trilaminar,MEC LII Stellate,1E-2I,I->I + E->I,CA3-MEC,2,False,2,0,2,14832.670736534767,15073.866874312052,0,0,14832.670736534767,15073.866874312052,7536.933437156026,0.0,0.0,CA3 Trilaminar,CA3 Axo Axonic,i,i,CA3,CA3,-120.59806888864291,120.59806888864291,between_nodes,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes
T077270,021D,C,single input module,CA3 Axo Axonic,DG AIPRIM,MEC LII Stellate,1E-2I,E->I + E->I,CA3-DG-MEC,3,False,2,0,2,15956.431036669119,15956.431036669119,0,0,15956.431036669119,15956.431036669119,7978.215518334559,0.0,0.0,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes,MEC LII Stellate,DG AIPRIM,e,i,MEC,DG,1003.16223124571,1003.16223124571,between_nodes
T077284,021D,C,single input module,CA3 Axo Axonic,DG Axo Axonic,DG HIPROM,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-3.8315088063114593,3.8315088063114593,0,0,-3.8315088063114593,3.8315088063114593,1.9157544031557296,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,DG HIPROM,DG Axo Axonic,i,i,DG,DG,-3.2830905256769767,3.2830905256769767,between_nodes
T077290,021D,C,single input module,CA3 Axo Axonic,DG Axo Axonic,DG Semilunar Granule,1E-2I,E->I + E->I,CA3-DG,2,False,2,0,2,35856.679138913205,35856.679138913205,0,0,35856.679138913205,35856.679138913205,17928.339569456602,0.0,0.0,DG Semilunar Granule,CA3 Axo Axonic,e,i,DG,CA3,1190.0542807206868,1190.0542807206868,between_nodes,DG Semilunar Granule,DG Axo Axonic,e,i,DG,DG,34666.62485819252,34666.62485819252,between_nodes
T077306,021D,C,single input module,CA3 Axo Axonic,DG Axo Axonic,MEC LII Stellate,1E-2I,E->I + E->I,CA3-DG-MEC,3,False,2,0,2,21985.083100300384,21985.083100300384,0,0,21985.083100300384,21985.083100300384,10992.541550150192,0.0,0.0,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes,MEC LII Stellate,DG Axo Axonic,e,i,MEC,DG,7031.814294876976,7031.814294876976,between_nodes
T077319,021D,C,single input module,CA3 Axo Axonic,DG Basket,DG HIPROM,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-1.8001693999478454,1.8001693999478454,0,0,-1.8001693999478454,1.8001693999478454,0.9000846999739227,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,DG HIPROM,DG Basket,i,i,DG,DG,-1.251751119313363,1.251751119313363,between_nodes
T077320,021D,C,single input module,CA3 Axo Axonic,DG Basket,DG Hilar Ectopic Granule,1E-2I,E->I + E->I,CA3-DG,2,False,2,0,2,1.9654855533683824,1.9654855533683824,0,0,1.9654855533683824,1.9654855533683824,0.9827427766841912,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,DG Hilar Ectopic Granule,DG Basket,e,i,DG,DG,1.276258461800868,1.276258461800868,between_nodes
T077325,021D,C,single input module,CA3 Axo Axonic,DG Basket,DG Semilunar Granule,1E-2I,E->I + E->I,CA3-DG,2,False,2,0,2,9476.271284916855,9476.271284916855,0,0,9476.271284916855,9476.271284916855,4738.135642458427,0.0,0.0,DG Semilunar Granule,CA3 Axo Axonic,e,i,DG,CA3,1190.0542807206868,1190.0542807206868,between_nodes,DG Semilunar Granule,DG Basket,e,i,DG,DG,8286.217004196167,8286.217004196167,between_nodes
T077341,021D,C,single input module,CA3 Axo Axonic,DG Basket,MEC LII Stellate,1E-2I,E->I + E->I,CA3-DG-MEC,3,False,2,0,2,15952.54935464721,15952.54935464721,0,0,15952.54935464721,15952.54935464721,7976.274677323605,0.0,0.0,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes,MEC LII Stellate,DG Basket,e,i,MEC,DG,999.2805492238,999.2805492238,between_nodes
T077356,021C,B,three-node chain,CA3 Axo Axonic,DG Granule,DG MOPP,1E-2I,E->I + I->E,CA3-DG,2,False,2,0,2,9777.706656719658,9790.312426727402,0,0,9777.706656719658,9790.312426727402,4895.156213363701,0.0,0.0,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes,DG MOPP,DG Granule,i,e,DG,DG,-6.302885003871071,6.302885003871071,between_nodes
T077358,021C,B,three-node chain,CA3 Axo Axonic,DG Granule,DG Neurogliaform,1E-2I,E->I + I->E,CA3-DG,2,False,2,0,2,9781.835758666633,9786.183324780426,0,0,9781.835758666633,9786.183324780426,4893.091662390213,0.0,0.0,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes,DG Neurogliaform,DG Granule,i,e,DG,DG,-2.173783056897071,2.173783056897071,between_nodes
T077362,021C,B,three-node chain,CA3 Axo Axonic,DG Granule,EC LI II Pyramidal Fan,2E-1I,E->I + E->E,CA3-DG-EC,3,False,2,0,2,16515.86376250047,16515.86376250047,0,0,16515.86376250047,16515.86376250047,8257.931881250235,0.0,0.0,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes,EC LI II Pyramidal Fan,DG Granule,e,e,EC,DG,6731.854220776941,6731.854220776941,between_nodes
T077363,021C,B,three-node chain,CA3 Axo Axonic,DG Granule,EC LII III Pyramidal Tripolar,2E-1I,E->I + E->E,CA3-DG-EC,3,False,2,0,2,12591.543864483785,12591.543864483785,0,0,12591.543864483785,12591.543864483785,6295.7719322418925,0.0,0.0,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes,EC LII III Pyramidal Tripolar,DG Granule,e,e,EC,DG,2807.534322760256,2807.534322760256,between_nodes
T077381,021C,B,three-node chain,CA3 Axo Axonic,DG Granule,MEC LV Pyramidal,2E-1I,E->I + E->E,CA3-DG-MEC,3,False,2,0,2,19352.746438367118,19352.746438367118,0,0,19352.746438367118,19352.746438367118,9676.373219183559,0.0,0.0,DG Granule,CA3 Axo Axonic,e,i,DG,CA3,9784.00954172353,9784.00954172353,between_nodes,MEC LV Pyramidal,DG Granule,e,e,MEC,DG,9568.736896643586,9568.736896643586,between_nodes
T077408,021D,C,single input module,CA3 Axo Axonic,DG HICAP,MEC LII Stellate,1E-2I,E->I + E->I,CA3-DG-MEC,3,False,2,0,2,15762.354930779382,15762.354930779382,0,0,15762.354930779382,15762.354930779382,7881.177465389691,0.0,0.0,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes,MEC LII Stellate,DG HICAP,e,i,MEC,DG,809.0861253559721,809.0861253559721,between_nodes
T077418,021D,C,single input module,CA3 Axo Axonic,DG HIPP,DG HIPROM,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-0.6332134044267167,0.6332134044267167,0,0,-0.6332134044267167,0.6332134044267167,0.31660670221335835,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,DG HIPROM,DG HIPP,i,i,DG,DG,-0.0847951237922342,0.0847951237922342,between_nodes
T077452,021D,C,single input module,CA3 Axo Axonic,DG HIPROM,DG MOPP,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-0.5974526472922425,0.5974526472922425,0,0,-0.5974526472922425,0.5974526472922425,0.29872632364612123,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,DG HIPROM,DG MOPP,i,i,DG,DG,-0.04903436665776,0.04903436665776,between_nodes
T077454,021D,C,single input module,CA3 Axo Axonic,DG HIPROM,DG Neurogliaform,0E-3I,I->I + I->I,CA3-DG,2,False,2,0,2,-0.5788305473457817,0.5788305473457817,0,0,-0.5788305473457817,0.5788305473457817,0.2894152736728908,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,DG HIPROM,DG Neurogliaform,i,i,DG,DG,-0.0304122667112992,0.0304122667112992,between_nodes
T077471,021U,A,simple regulation,CA3 Axo Axonic,DG HIPROM,MEC LII Stellate,1E-2I,I->I + E->I,CA3-DG-MEC,3,False,2,0,2,14952.720387142776,14953.817223704043,0,0,14952.720387142776,14953.817223704043,7476.908611852022,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes
T077477,021C,B,three-node chain,CA3 Axo Axonic,DG HIPROM,MEC LV Pyramidal,1E-2I,I->I + E->I,CA3-DG-MEC,3,False,2,0,2,3892.660938347799,3893.757774909068,0,0,3892.660938347799,3893.757774909068,1946.878887454534,0.0,0.0,DG HIPROM,CA3 Axo Axonic,i,i,DG,CA3,-0.5484182806344825,0.5484182806344825,between_nodes,MEC LV Pyramidal,DG HIPROM,e,i,MEC,DG,3893.2093566284334,3893.2093566284334,between_nodes
T077482,021C,B,three-node chain,CA3 Axo Axonic,DG Hilar Ectopic Granule,DG MOPP,1E-2I,E->I + I->E,CA3-DG,2,False,2,0,2,-2.679142122426523,4.057596305561551,0,0,-2.679142122426523,4.057596305561551,2.0287981527807757,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,DG MOPP,DG Hilar Ectopic Granule,i,e,DG,DG,-3.368369213994037,3.368369213994037,between_nodes
T077484,021C,B,three-node chain,CA3 Axo Axonic,DG Hilar Ectopic Granule,DG Neurogliaform,1E-2I,E->I + I->E,CA3-DG,2,False,2,0,2,-0.7195219327157579,2.097976115850787,0,0,-0.7195219327157579,2.097976115850787,1.0489880579253934,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,DG Neurogliaform,DG Hilar Ectopic Granule,i,e,DG,DG,-1.4087490242832723,1.4087490242832723,between_nodes
T077488,021C,B,three-node chain,CA3 Axo Axonic,DG Hilar Ectopic Granule,EC LI II Pyramidal Fan,2E-1I,E->I + E->E,CA3-DG-EC,3,False,2,0,2,2338.753416651136,2338.753416651136,0,0,2338.753416651136,2338.753416651136,1169.376708325568,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,EC LI II Pyramidal Fan,DG Hilar Ectopic Granule,e,e,EC,DG,2338.0641895595686,2338.0641895595686,between_nodes
T077489,021C,B,three-node chain,CA3 Axo Axonic,DG Hilar Ectopic Granule,EC LII III Pyramidal Tripolar,2E-1I,E->I + E->E,CA3-DG-EC,3,False,2,0,2,959.1409023282796,959.1409023282796,0,0,959.1409023282796,959.1409023282796,479.5704511641398,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,EC LII III Pyramidal Tripolar,DG Hilar Ectopic Granule,e,e,EC,DG,958.451675236712,958.451675236712,between_nodes
T077507,021C,B,three-node chain,CA3 Axo Axonic,DG Hilar Ectopic Granule,MEC LV Pyramidal,2E-1I,E->I + E->E,CA3-DG-MEC,3,False,2,0,2,3670.3369523555084,3670.3369523555084,0,0,3670.3369523555084,3670.3369523555084,1835.1684761777542,0.0,0.0,DG Hilar Ectopic Granule,CA3 Axo Axonic,e,i,DG,CA3,0.6892270915675144,0.6892270915675144,between_nodes,MEC LV Pyramidal,DG Hilar Ectopic Granule,e,e,MEC,DG,3669.647725263941,3669.647725263941,between_nodes
T077530,021D,C,single input module,CA3 Axo Axonic,DG MOLAX,MEC LII Stellate,1E-2I,E->I + E->I,CA3-DG-MEC,3,False,2,0,2,15185.066179221609,15185.066179221609,0,0,15185.066179221609,15185.066179221609,7592.533089610804,0.0,0.0,MEC LII Stellate,CA3 Axo Axonic,e,i,MEC,CA3,14953.26880542341,14953.26880542341,between_nodes,MEC LII Stellate,DG MOLAX,e,i,MEC,DG,231.79737379820003,231.79737379820003,between_nodes
T077542,021C,B,three-node chain,CA3 Axo Axonic,DG MOPP,DG Semilunar Granule,1E-2I,I->E + E->I,CA3-DG,2,False,2,0,2,1189.532599661695,1190.5759617796787,0,0,1189.532599661695,1190.5759617796787,595.2879808898393,0.0,0.0,DG MOPP,DG Semilunar Granule,i,e,DG,DG,-0.5216810589918,0.5216810589918,between_nodes,DG Semilunar Granule,CA3 Axo Axonic,e,i,DG,CA3,1190.0542807206868,1190.0542807206868,between_nodes
